day,trade_symbol,mark_buyer,mark_seller,aggr,K,fwd_extract
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,100,-5.5
2,VEV_5300,Mark 14,Mark 22,inside,5,1.0
2,VEV_5300,Mark 14,Mark 22,inside,20,-1.0
2,VEV_5300,Mark 14,Mark 22,inside,100,-5.5
2,VEV_5400,Mark 01,Mark 22,sell,5,1.0
2,VEV_5400,Mark 01,Mark 22,sell,20,-1.0
2,VEV_5400,Mark 01,Mark 22,sell,100,-5.5
2,VEV_5500,Mark 01,Mark 22,sell,5,1.0
2,VEV_5500,Mark 01,Mark 22,sell,20,-1.0
2,VEV_5500,Mark 01,Mark 22,sell,100,-5.5
2,VEV_6000,Mark 01,Mark 22,sell,5,1.0
2,VEV_6000,Mark 01,Mark 22,sell,20,-1.0
2,VEV_6000,Mark 01,Mark 22,sell,100,-5.5
2,VEV_6500,Mark 01,Mark 22,sell,5,1.0
2,VEV_6500,Mark 01,Mark 22,sell,20,-1.0
2,VEV_6500,Mark 01,Mark 22,sell,100,-5.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5,-0.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,20,-2.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,100,-8.5
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5,2.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,20,-3.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,100,-5.0
2,VEV_5400,Mark 01,Mark 22,sell,5,2.0
2,VEV_5400,Mark 01,Mark 22,sell,20,-3.0
2,VEV_5400,Mark 01,Mark 22,sell,100,-5.0
2,VEV_5500,Mark 01,Mark 22,sell,5,2.0
2,VEV_5500,Mark 01,Mark 22,sell,20,-3.0
2,VEV_5500,Mark 01,Mark 22,sell,100,-5.0
2,VEV_6000,Mark 01,Mark 22,sell,5,2.0
2,VEV_6000,Mark 01,Mark 22,sell,20,-3.0
2,VEV_6000,Mark 01,Mark 22,sell,100,-5.0
2,VEV_6500,Mark 01,Mark 22,sell,5,2.0
2,VEV_6500,Mark 01,Mark 22,sell,20,-3.0
2,VEV_6500,Mark 01,Mark 22,sell,100,-5.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,0.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,-4.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,-6.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,-0.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,-3.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,-6.5
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5,1.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,20,-3.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,100,-9.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5,1.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,20,-1.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,100,-9.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5,1.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,20,-1.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,100,-11.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,0.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,2.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,-9.5
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5,-1.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,20,2.5
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,100,-10.5
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5,0.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,20,1.5
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,100,-7.5
2,VEV_4000,Mark 14,Mark 38,sell,5,-3.0
2,VEV_4000,Mark 14,Mark 38,sell,20,-2.5
2,VEV_4000,Mark 14,Mark 38,sell,100,-5.5
2,VEV_4000,Mark 38,Mark 14,buy,5,1.5
2,VEV_4000,Mark 38,Mark 14,buy,20,0.5
2,VEV_4000,Mark 38,Mark 14,buy,100,-1.5
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5,1.5
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,20,-4.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,100,-1.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5,-4.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,20,-9.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,100,-6.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5,-1.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,20,-6.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,100,-5.0
2,VEV_5400,Mark 01,Mark 22,sell,5,0.5
2,VEV_5400,Mark 01,Mark 22,sell,20,-1.0
2,VEV_5400,Mark 01,Mark 22,sell,100,-4.5
2,VEV_5500,Mark 01,Mark 22,sell,5,0.5
2,VEV_5500,Mark 01,Mark 22,sell,20,-1.0
2,VEV_5500,Mark 01,Mark 22,sell,100,-4.5
2,VEV_6000,Mark 01,Mark 22,sell,5,0.5
2,VEV_6000,Mark 01,Mark 22,sell,20,-1.0
2,VEV_6000,Mark 01,Mark 22,sell,100,-4.5
2,VEV_6500,Mark 01,Mark 22,sell,5,0.5
2,VEV_6500,Mark 01,Mark 22,sell,20,-1.0
2,VEV_6500,Mark 01,Mark 22,sell,100,-4.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,5,0.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,20,0.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,100,-6.0
2,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5,1.5
2,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,20,4.5
2,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,100,-5.5
2,VEV_4000,Mark 14,Mark 38,sell,5,3.5
2,VEV_4000,Mark 14,Mark 38,sell,20,4.5
2,VEV_4000,Mark 14,Mark 38,sell,100,-4.5
2,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5,0.0
2,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,20,-2.5
2,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,100,-17.0
2,VEV_4000,Mark 14,Mark 38,sell,5,0.0
2,VEV_4000,Mark 14,Mark 38,sell,20,-2.5
2,VEV_4000,Mark 14,Mark 38,sell,100,-17.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5,-1.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,20,-4.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,100,-17.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,-2.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,-3.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,-16.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,1.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,-5.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,-14.0
2,VEV_5400,Mark 01,Mark 22,sell,5,0.0
2,VEV_5400,Mark 01,Mark 22,sell,20,-7.0
2,VEV_5400,Mark 01,Mark 22,sell,100,-16.0
2,VEV_5500,Mark 01,Mark 22,sell,5,0.0
2,VEV_5500,Mark 01,Mark 22,sell,20,-7.0
2,VEV_5500,Mark 01,Mark 22,sell,100,-16.0
2,VEV_6000,Mark 01,Mark 22,sell,5,0.0
2,VEV_6000,Mark 01,Mark 22,sell,20,-7.0
2,VEV_6000,Mark 01,Mark 22,sell,100,-16.0
2,VEV_6500,Mark 01,Mark 22,sell,5,0.0
2,VEV_6500,Mark 01,Mark 22,sell,20,-7.0
2,VEV_6500,Mark 01,Mark 22,sell,100,-16.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5,-2.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,20,-5.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,100,-13.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,-2.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,-6.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,-12.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5,0.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,20,-3.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,100,-12.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,-5.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,-4.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,-10.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5,-5.5
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,20,-4.5
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,100,-10.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,2.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,-5.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,-7.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,5,-3.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,20,-6.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,100,-4.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,5,-0.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,20,-2.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,100,9.5
2,VEV_5300,Mark 14,Mark 22,sell,5,1.0
2,VEV_5300,Mark 14,Mark 22,sell,20,3.0
2,VEV_5300,Mark 14,Mark 22,sell,100,18.0
2,VEV_5400,Mark 01,Mark 22,sell,5,1.0
2,VEV_5400,Mark 01,Mark 22,sell,20,3.0
2,VEV_5400,Mark 01,Mark 22,sell,100,18.0
2,VEV_5500,Mark 01,Mark 22,sell,5,1.0
2,VEV_5500,Mark 01,Mark 22,sell,20,3.0
2,VEV_5500,Mark 01,Mark 22,sell,100,18.0
2,VEV_6000,Mark 01,Mark 22,sell,5,1.0
2,VEV_6000,Mark 01,Mark 22,sell,20,3.0
2,VEV_6000,Mark 01,Mark 22,sell,100,18.0
2,VEV_6500,Mark 01,Mark 22,sell,5,1.0
2,VEV_6500,Mark 01,Mark 22,sell,20,3.0
2,VEV_6500,Mark 01,Mark 22,sell,100,18.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5,1.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,20,4.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,100,20.0
2,VEV_4000,Mark 14,Mark 38,sell,5,1.0
2,VEV_4000,Mark 14,Mark 38,sell,20,3.0
2,VEV_4000,Mark 14,Mark 38,sell,100,22.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,-0.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,0.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,20.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,2.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,-1.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,21.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5,2.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,20,-1.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,100,21.0
2,VEV_5300,Mark 01,Mark 22,sell,5,2.5
2,VEV_5300,Mark 01,Mark 22,sell,20,-1.5
2,VEV_5300,Mark 01,Mark 22,sell,100,22.0
2,VEV_5400,Mark 01,Mark 22,sell,5,2.5
2,VEV_5400,Mark 01,Mark 22,sell,20,-1.5
2,VEV_5400,Mark 01,Mark 22,sell,100,22.0
2,VEV_5500,Mark 01,Mark 22,sell,5,2.5
2,VEV_5500,Mark 01,Mark 22,sell,20,-1.5
2,VEV_5500,Mark 01,Mark 22,sell,100,22.0
2,VEV_6000,Mark 01,Mark 22,sell,5,2.5
2,VEV_6000,Mark 01,Mark 22,sell,20,-1.5
2,VEV_6000,Mark 01,Mark 22,sell,100,22.0
2,VEV_6500,Mark 01,Mark 22,sell,5,2.5
2,VEV_6500,Mark 01,Mark 22,sell,20,-1.5
2,VEV_6500,Mark 01,Mark 22,sell,100,22.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,0.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,-2.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,23.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,5,-0.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,20,1.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,100,25.5
2,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5,-2.5
2,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,20,1.5
2,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,100,26.5
2,VEV_4000,Mark 38,Mark 14,buy,5,2.0
2,VEV_4000,Mark 38,Mark 14,buy,20,5.0
2,VEV_4000,Mark 38,Mark 14,buy,100,30.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5,1.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,20,-1.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,100,26.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,-1.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,-1.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,26.0
2,VEV_5400,Mark 01,Mark 22,sell,5,0.5
2,VEV_5400,Mark 01,Mark 22,sell,20,3.0
2,VEV_5400,Mark 01,Mark 22,sell,100,26.0
2,VEV_5500,Mark 01,Mark 22,sell,5,0.5
2,VEV_5500,Mark 01,Mark 22,sell,20,3.0
2,VEV_5500,Mark 01,Mark 22,sell,100,26.0
2,VEV_6000,Mark 01,Mark 22,sell,5,0.5
2,VEV_6000,Mark 01,Mark 22,sell,20,3.0
2,VEV_6000,Mark 01,Mark 22,sell,100,26.0
2,VEV_6500,Mark 01,Mark 22,sell,5,0.5
2,VEV_6500,Mark 01,Mark 22,sell,20,3.0
2,VEV_6500,Mark 01,Mark 22,sell,100,26.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,5,5.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,20,12.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,100,26.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,1.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,8.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,18.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,0.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,9.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,15.0
2,VEV_4000,Mark 38,Mark 14,buy,5,1.0
2,VEV_4000,Mark 38,Mark 14,buy,20,3.0
2,VEV_4000,Mark 38,Mark 14,buy,100,8.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,5,1.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,20,0.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,100,-2.5
2,VEV_5300,Mark 01,Mark 22,sell,5,-1.0
2,VEV_5300,Mark 01,Mark 22,sell,20,7.0
2,VEV_5300,Mark 01,Mark 22,sell,100,-0.5
2,VEV_5400,Mark 01,Mark 22,sell,5,-1.0
2,VEV_5400,Mark 01,Mark 22,sell,20,7.0
2,VEV_5400,Mark 01,Mark 22,sell,100,-0.5
2,VEV_5500,Mark 01,Mark 22,sell,5,-1.0
2,VEV_5500,Mark 01,Mark 22,sell,20,7.0
2,VEV_5500,Mark 01,Mark 22,sell,100,-0.5
2,VEV_6000,Mark 01,Mark 22,sell,5,-1.0
2,VEV_6000,Mark 01,Mark 22,sell,20,7.0
2,VEV_6000,Mark 01,Mark 22,sell,100,-0.5
2,VEV_6500,Mark 01,Mark 22,sell,5,-1.0
2,VEV_6500,Mark 01,Mark 22,sell,20,7.0
2,VEV_6500,Mark 01,Mark 22,sell,100,-0.5
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,0.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,5.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,1.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5,-1.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,20,5.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,100,1.0
2,VEV_4000,Mark 14,Mark 38,sell,5,0.5
2,VEV_4000,Mark 14,Mark 38,sell,20,6.0
2,VEV_4000,Mark 14,Mark 38,sell,100,-3.0
2,VEV_4000,Mark 38,Mark 14,buy,5,2.0
2,VEV_4000,Mark 38,Mark 14,buy,20,4.0
2,VEV_4000,Mark 38,Mark 14,buy,100,-13.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5,-0.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,20,-4.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,100,-15.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,5,0.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,20,-3.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,100,-14.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,5,-6.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,20,-7.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,100,-19.0
2,VEV_4000,Mark 14,Mark 38,sell,5,-6.0
2,VEV_4000,Mark 14,Mark 38,sell,20,-7.5
2,VEV_4000,Mark 14,Mark 38,sell,100,-19.0
2,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,5,0.5
2,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,20,-0.5
2,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,100,-14.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5,-1.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,20,0.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,100,-12.0
2,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,5,0.5
2,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,20,-8.5
2,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,100,-8.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5,0.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,20,2.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,100,9.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5,0.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,20,6.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,100,8.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,5,-4.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,20,-10.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,100,7.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5,-2.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,20,4.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,100,10.0
2,VEV_5400,Mark 01,Mark 22,sell,5,3.0
2,VEV_5400,Mark 01,Mark 22,sell,20,3.0
2,VEV_5400,Mark 01,Mark 22,sell,100,12.0
2,VEV_5500,Mark 01,Mark 22,sell,5,3.0
2,VEV_5500,Mark 01,Mark 22,sell,20,3.0
2,VEV_5500,Mark 01,Mark 22,sell,100,12.0
2,VEV_6000,Mark 01,Mark 22,sell,5,3.0
2,VEV_6000,Mark 01,Mark 22,sell,20,3.0
2,VEV_6000,Mark 01,Mark 22,sell,100,12.0
2,VEV_6500,Mark 01,Mark 22,sell,5,3.0
2,VEV_6500,Mark 01,Mark 22,sell,20,3.0
2,VEV_6500,Mark 01,Mark 22,sell,100,12.0
2,VEV_4000,Mark 14,Mark 38,sell,5,2.5
2,VEV_4000,Mark 14,Mark 38,sell,20,7.0
2,VEV_4000,Mark 14,Mark 38,sell,100,7.5
2,VEV_4000,Mark 14,Mark 38,sell,5,2.0
2,VEV_4000,Mark 14,Mark 38,sell,20,8.0
2,VEV_4000,Mark 14,Mark 38,sell,100,5.5
2,VEV_4000,Mark 38,Mark 14,buy,5,1.5
2,VEV_4000,Mark 38,Mark 14,buy,20,4.5
2,VEV_4000,Mark 38,Mark 14,buy,100,2.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5,-2.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,20,1.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,100,0.0
2,VEV_4000,Mark 38,Mark 14,buy,5,3.0
2,VEV_4000,Mark 38,Mark 14,buy,20,2.0
2,VEV_4000,Mark 38,Mark 14,buy,100,1.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5,4.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,20,0.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,100,3.0
2,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5,-1.5
2,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,20,-1.5
2,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,100,2.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,5,1.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,20,3.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,100,0.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,5,-2.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,20,1.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,100,0.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,-2.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,-1.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,-3.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,5,2.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,20,4.0
2,HYDROGEL_PACK,Mark 38,Mark 14,buy,100,4.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5,2.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,20,3.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,100,2.5
2,VEV_4000,Mark 14,Mark 38,sell,5,2.0
2,VEV_4000,Mark 14,Mark 38,sell,20,-1.0
2,VEV_4000,Mark 14,Mark 38,sell,100,0.0
2,VEV_4000,Mark 38,Mark 14,buy,5,1.0
2,VEV_4000,Mark 38,Mark 14,buy,20,1.5
2,VEV_4000,Mark 38,Mark 14,buy,100,-0.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,5,-3.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,20,-1.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,100,-4.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5,0.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,20,-3.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,100,1.0
2,VEV_5400,Mark 01,Mark 22,sell,5,-2.0
2,VEV_5400,Mark 01,Mark 22,sell,20,1.0
2,VEV_5400,Mark 01,Mark 22,sell,100,1.0
2,VEV_5500,Mark 01,Mark 22,sell,5,-2.0
2,VEV_5500,Mark 01,Mark 22,sell,20,1.0
2,VEV_5500,Mark 01,Mark 22,sell,100,1.0
2,VEV_6000,Mark 01,Mark 22,sell,5,-2.0
2,VEV_6000,Mark 01,Mark 22,sell,20,1.0
2,VEV_6000,Mark 01,Mark 22,sell,100,1.0
2,VEV_6500,Mark 01,Mark 22,sell,5,-2.0
2,VEV_6500,Mark 01,Mark 22,sell,20,1.0
2,VEV_6500,Mark 01,Mark 22,sell,100,1.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5,1.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,20,4.0
2,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,100,5.0
2,VEV_4000,Mark 38,Mark 14,buy,5,1.5
2,VEV_4000,Mark 38,Mark 14,buy,20,2.5
2,VEV_4000,Mark 38,Mark 14,buy,100,8.0
2,VEV_5400,Mark 01,Mark 22,sell,5,-0.5
2,VEV_5400,Mark 01,Mark 22,sell,20,2.0
2,VEV_5400,Mark 01,Mark 22,sell,100,6.5
2,VEV_5500,Mark 01,Mark 22,sell,5,-0.5
2,VEV_5500,Mark 01,Mark 22,sell,20,2.0
2,VEV_5500,Mark 01,Mark 22,sell,100,6.5
2,VEV_6000,Mark 01,Mark 22,sell,5,-0.5
2,VEV_6000,Mark 01,Mark 22,sell,20,2.0
2,VEV_6000,Mark 01,Mark 22,sell,100,6.5
2,VEV_6500,Mark 01,Mark 22,sell,5,-0.5
2,VEV_6500,Mark 01,Mark 22,sell,20,2.0
2,VEV_6500,Mark 01,Mark 22,sell,100,6.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,5,-1.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,20,4.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,100,4.5
2,VEV_4000,Mark 14,Mark 38,sell,5,-2.0
2,VEV_4000,Mark 14,Mark 38,sell,20,-1.5
2,VEV_4000,Mark 14,Mark 38,sell,100,6.5
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,5,2.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,20,0.0
2,HYDROGEL_PACK,Mark 14,Mark 38,sell,100,15.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5,0.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,20,-0.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,100,14.0
2,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,buy,5,-3.5
2,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,buy,20,4.5
2,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,buy,100,14.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5,0.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,20,5.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,100,6.5
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5,2.0
2,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,20,3.0
