day,timestamp,s5200,s5300,s_ext,m_ext
2,446800,3.0,2.0,5.0,5249.5
2,432100,2.0,1.0,5.0,5235.5
2,182900,3.0,2.0,5.0,5265.5
2,504300,3.0,2.0,5.0,5237.5
2,548600,1.0,2.0,6.0,5238.0
2,12100,3.0,3.0,2.0,5267.0
2,189200,3.0,2.0,5.0,5259.5
2,118700,3.0,2.0,5.0,5252.5
2,814300,3.0,2.0,5.0,5242.5
2,90200,3.0,2.0,5.0,5268.5
2,131700,3.0,2.0,5.0,5257.5
2,761900,2.0,2.0,5.0,5226.5
2,995000,3.0,3.0,6.0,5286.0
2,525800,3.0,2.0,5.0,5248.5
2,284200,3.0,2.0,6.0,5271.0
2,856700,3.0,2.0,5.0,5258.5
2,637800,3.0,2.0,6.0,5246.0
2,375300,2.0,2.0,5.0,5254.5
2,796700,3.0,2.0,6.0,5239.0
2,321400,3.0,2.0,5.0,5272.5
2,882500,3.0,2.0,6.0,5252.0
2,193300,3.0,2.0,5.0,5261.5
2,286700,3.0,3.0,5.0,5277.5
2,403500,3.0,1.0,5.0,5229.5
2,464900,2.0,2.0,3.0,5239.5
2,217900,3.0,2.0,5.0,5263.5
2,471900,2.0,2.0,5.0,5235.5
2,855500,3.0,2.0,5.0,5256.5
2,933800,3.0,2.0,5.0,5279.5
2,568600,2.0,2.0,6.0,5230.0
2,839100,3.0,2.0,5.0,5254.5
2,351900,3.0,2.0,6.0,5255.0
2,604800,3.0,2.0,5.0,5243.5
2,416400,3.0,2.0,6.0,5233.0
2,10700,3.0,2.0,5.0,5262.5
2,168900,3.0,2.0,5.0,5270.5
2,573300,3.0,2.0,5.0,5233.5
2,775000,2.0,2.0,5.0,5234.5
2,897400,3.0,2.0,5.0,5274.5
2,498300,2.0,2.0,5.0,5245.5
2,537200,3.0,2.0,5.0,5245.5
2,972700,3.0,2.0,5.0,5268.5
2,883800,3.0,2.0,5.0,5255.5
2,54100,3.0,2.0,5.0,5258.5
2,104800,3.0,2.0,5.0,5262.5
2,866100,3.0,2.0,5.0,5258.5
2,706100,3.0,2.0,5.0,5262.5
2,427100,3.0,1.0,5.0,5235.5
2,952300,3.0,2.0,5.0,5276.5
2,302300,3.0,2.0,5.0,5264.5
2,45100,1.0,1.0,6.0,5258.0
2,696000,3.0,3.0,5.0,5267.5
2,321000,4.0,2.0,3.0,5274.5
2,574300,2.0,2.0,5.0,5232.5
2,898500,3.0,2.0,5.0,5281.5
2,184200,3.0,2.0,5.0,5261.5
2,38900,3.0,2.0,3.0,5268.5
2,763500,1.0,1.0,5.0,5222.5
2,101500,3.0,2.0,5.0,5261.5
2,170600,3.0,2.0,6.0,5269.0
2,439500,3.0,2.0,6.0,5238.0
2,124100,3.0,3.0,5.0,5262.5
2,284500,3.0,2.0,5.0,5274.5
2,832300,3.0,2.0,5.0,5255.5
2,966800,3.0,2.0,5.0,5262.5
2,815000,3.0,2.0,5.0,5242.5
2,451300,3.0,2.0,5.0,5240.5
2,231400,3.0,2.0,5.0,5266.5
2,410500,2.0,2.0,5.0,5227.5
2,523900,3.0,2.0,5.0,5248.5
2,1300,3.0,2.0,6.0,5262.0
2,377500,3.0,2.0,6.0,5251.0
2,683000,3.0,2.0,5.0,5280.5
2,269800,4.0,3.0,5.0,5277.5
2,54000,3.0,2.0,5.0,5256.5
2,222300,3.0,2.0,5.0,5258.5
2,183500,3.0,3.0,5.0,5265.5
2,401800,2.0,2.0,6.0,5228.0
2,13300,3.0,2.0,5.0,5267.5
2,452800,3.0,2.0,5.0,5240.5
2,172200,3.0,2.0,5.0,5270.5
2,684400,3.0,2.0,5.0,5277.5
2,726000,2.0,2.0,3.0,5234.5
2,135200,3.0,2.0,2.0,5256.0
2,863000,3.0,2.0,5.0,5253.5
2,864900,3.0,2.0,5.0,5253.5
2,712800,3.0,2.0,5.0,5252.5
2,454000,3.0,2.0,5.0,5237.5
2,287900,3.0,2.0,5.0,5276.5
2,434400,3.0,2.0,5.0,5239.5
2,662000,3.0,2.0,5.0,5252.5
2,645700,3.0,2.0,5.0,5245.5
2,33400,3.0,2.0,3.0,5267.5
2,269900,3.0,2.0,6.0,5278.0
2,547400,2.0,2.0,5.0,5238.5
2,39900,3.0,2.0,5.0,5260.5
2,130200,3.0,2.0,5.0,5255.5
2,29200,4.0,2.0,5.0,5266.5
2,388200,3.0,2.0,5.0,5239.5
2,208100,2.0,2.0,5.0,5269.5
2,425200,3.0,2.0,5.0,5235.5
2,677500,3.0,2.0,5.0,5265.5
2,262700,3.0,2.0,5.0,5278.5
2,447100,3.0,2.0,6.0,5248.0
2,740800,2.0,1.0,5.0,5211.5
2,616000,3.0,2.0,5.0,5235.5
2,390800,2.0,2.0,6.0,5242.0
2,341000,3.0,2.0,5.0,5269.5
2,855200,2.0,2.0,6.0,5256.0
2,380500,3.0,2.0,5.0,5252.5
2,502100,2.0,2.0,5.0,5244.5
2,480500,2.0,2.0,5.0,5242.5
2,413900,3.0,1.0,5.0,5226.5
2,159300,3.0,2.0,5.0,5273.5
2,790300,3.0,2.0,5.0,5242.5
2,464600,2.0,2.0,6.0,5238.0
2,552700,2.0,2.0,5.0,5235.5
2,37600,3.0,2.0,5.0,5265.5
2,67000,3.0,2.0,6.0,5255.0
2,448700,3.0,2.0,5.0,5248.5
2,478700,3.0,2.0,6.0,5246.0
2,463200,3.0,1.0,4.0,5240.0
2,405900,2.0,2.0,2.0,5233.0
2,486700,3.0,2.0,5.0,5238.5
2,621400,2.0,2.0,5.0,5227.5
2,64700,3.0,2.0,5.0,5252.5
2,621000,2.0,1.0,5.0,5229.5
2,724500,3.0,2.0,5.0,5236.5
2,819000,2.0,2.0,6.0,5248.0
2,536300,3.0,2.0,5.0,5241.5
2,509400,3.0,2.0,5.0,5234.5
2,820300,3.0,2.0,5.0,5254.5
2,404600,2.0,1.0,3.0,5234.5
2,824000,2.0,1.0,5.0,5253.5
2,622400,3.0,2.0,5.0,5231.5
2,638800,3.0,2.0,5.0,5247.5
2,517800,2.0,2.0,5.0,5245.5
2,134300,2.0,2.0,1.0,5254.5
2,572600,3.0,2.0,5.0,5234.5
2,790600,2.0,2.0,5.0,5243.5
2,751800,2.0,2.0,5.0,5215.5
2,385900,3.0,2.0,5.0,5246.5
2,773100,3.0,2.0,5.0,5232.5
2,822900,3.0,2.0,3.0,5251.5
2,5300,3.0,3.0,5.0,5273.5
2,214300,3.0,2.0,5.0,5267.5
2,326200,3.0,2.0,5.0,5264.5
2,459600,2.0,2.0,5.0,5241.5
2,825700,3.0,2.0,5.0,5256.5
2,403800,3.0,2.0,5.0,5232.5
2,949700,3.0,2.0,6.0,5276.0
2,937900,3.0,3.0,4.0,5276.0
2,797200,3.0,1.0,5.0,5238.5
2,362900,3.0,2.0,6.0,5264.0
2,503700,2.0,2.0,5.0,5237.5
2,535600,3.0,1.0,5.0,5241.5
2,739800,3.0,2.0,6.0,5216.0
2,618100,3.0,2.0,5.0,5236.5
2,816100,3.0,2.0,5.0,5242.5
2,869700,2.0,2.0,5.0,5247.5
2,149800,3.0,2.0,5.0,5268.5
2,371600,3.0,2.0,6.0,5254.0
2,388500,3.0,2.0,6.0,5239.0
2,658100,3.0,2.0,6.0,5252.0
2,159000,3.0,2.0,5.0,5275.5
2,234100,3.0,3.0,3.0,5266.5
2,132600,3.0,2.0,5.0,5254.5
2,331500,3.0,2.0,5.0,5267.5
2,269200,4.0,2.0,6.0,5279.0
2,512700,3.0,2.0,5.0,5241.5
2,28900,3.0,2.0,5.0,5265.5
2,647800,2.0,2.0,4.0,5246.0
2,388800,2.0,1.0,2.0,5237.0
2,836500,3.0,2.0,5.0,5258.5
2,153500,3.0,2.0,5.0,5271.5
2,147000,3.0,2.0,5.0,5263.5
2,111100,3.0,2.0,5.0,5258.5
2,294600,1.0,1.0,6.0,5268.0
2,859900,3.0,2.0,5.0,5255.5
2,75000,3.0,2.0,5.0,5256.5
2,168100,3.0,2.0,5.0,5269.5
2,154400,3.0,2.0,5.0,5271.5
2,16500,3.0,2.0,3.0,5273.5
2,399800,3.0,2.0,5.0,5236.5
2,718300,2.0,2.0,5.0,5243.5
2,245700,3.0,2.0,5.0,5272.5
2,59600,3.0,2.0,5.0,5241.5
2,567700,3.0,2.0,5.0,5231.5
2,353000,2.0,2.0,5.0,5255.5
2,613300,3.0,2.0,5.0,5242.5
2,433100,2.0,2.0,6.0,5239.0
2,912800,4.0,2.0,5.0,5281.5
2,169400,3.0,3.0,5.0,5270.5
2,436800,3.0,1.0,5.0,5238.5
2,406100,3.0,2.0,5.0,5233.5
2,287100,1.0,1.0,5.0,5276.5
2,737600,2.0,2.0,6.0,5224.0
2,771900,2.0,1.0,5.0,5233.5
2,973800,3.0,2.0,2.0,5269.0
2,882100,3.0,2.0,6.0,5252.0
2,11300,4.0,2.0,5.0,5265.5
2,175700,4.0,2.0,6.0,5278.0
2,193100,3.0,2.0,5.0,5262.5
2,571000,3.0,2.0,5.0,5227.5
2,146800,3.0,2.0,6.0,5263.0
2,845800,2.0,2.0,5.0,5260.5
2,889200,3.0,2.0,5.0,5267.5
2,76800,3.0,2.0,6.0,5254.0
2,774300,3.0,2.0,5.0,5232.5
2,301200,3.0,2.0,5.0,5266.5
2,39700,3.0,2.0,5.0,5261.5
2,909700,3.0,3.0,6.0,5278.0
2,478600,3.0,2.0,5.0,5246.5
2,295700,3.0,3.0,5.0,5270.5
2,522900,3.0,2.0,6.0,5248.0
2,729900,3.0,2.0,5.0,5224.5
2,929500,3.0,2.0,5.0,5280.5
2,499300,3.0,2.0,5.0,5245.5
2,249700,3.0,3.0,5.0,5276.5
2,863400,2.0,2.0,6.0,5253.0
2,318900,3.0,2.0,5.0,5270.5
2,667900,3.0,2.0,6.0,5262.0
2,440500,3.0,2.0,5.0,5237.5
2,982600,3.0,2.0,5.0,5271.5
2,668800,3.0,2.0,6.0,5260.0
2,889100,3.0,2.0,5.0,5267.5
2,625900,3.0,2.0,6.0,5243.0
2,634400,3.0,2.0,6.0,5242.0
2,768400,2.0,2.0,3.0,5234.5
2,693300,3.0,2.0,5.0,5272.5
2,878000,3.0,2.0,5.0,5245.5
2,139800,3.0,2.0,5.0,5255.5
2,739700,2.0,2.0,5.0,5216.5
2,736300,3.0,2.0,5.0,5227.5
2,621700,2.0,2.0,5.0,5227.5
2,435100,3.0,2.0,5.0,5237.5
2,19900,3.0,2.0,5.0,5268.5
2,3500,3.0,3.0,5.0,5273.5
2,27700,3.0,2.0,5.0,5265.5
2,417500,3.0,2.0,5.0,5233.5
2,477900,3.0,2.0,5.0,5247.5
2,529600,3.0,2.0,5.0,5247.5
2,541300,3.0,2.0,5.0,5240.5
2,243200,3.0,3.0,5.0,5271.5
2,336400,4.0,3.0,6.0,5272.0
2,214600,3.0,2.0,3.0,5267.5
2,399300,2.0,2.0,5.0,5234.5
2,816700,2.0,2.0,5.0,5243.5
2,865000,3.0,2.0,5.0,5253.5
2,829600,3.0,2.0,5.0,5252.5
2,907800,3.0,2.0,6.0,5279.0
2,233500,3.0,2.0,5.0,5265.5
2,799200,3.0,2.0,5.0,5242.5
2,540500,3.0,2.0,6.0,5242.0
2,92100,3.0,2.0,5.0,5267.5
2,93800,3.0,3.0,5.0,5269.5
2,376600,3.0,2.0,5.0,5253.5
2,166900,3.0,2.0,5.0,5272.5
2,877600,2.0,2.0,5.0,5247.5
2,973900,3.0,2.0,5.0,5270.5
2,215300,3.0,2.0,6.0,5265.0
2,6400,3.0,3.0,5.0,5273.5
2,574900,2.0,2.0,5.0,5234.5
2,594500,2.0,2.0,5.0,5217.5
2,398000,2.0,2.0,5.0,5234.5
2,49800,3.0,2.0,5.0,5258.5
2,966200,3.0,2.0,6.0,5265.0
2,853100,3.0,2.0,6.0,5257.0
2,932500,4.0,2.0,6.0,5279.0
2,431400,3.0,2.0,5.0,5234.5
2,664300,3.0,2.0,5.0,5251.5
2,64100,3.0,2.0,6.0,5252.0
2,968600,3.0,2.0,5.0,5261.5
2,728200,3.0,2.0,5.0,5233.5
2,703700,3.0,2.0,5.0,5260.5
2,944100,3.0,2.0,5.0,5272.5
2,163200,3.0,2.0,2.0,5272.0
2,200200,3.0,2.0,5.0,5260.5
2,274200,3.0,2.0,5.0,5278.5
2,142800,3.0,2.0,6.0,5257.0
2,774200,2.0,1.0,5.0,5232.5
2,564900,2.0,2.0,5.0,5235.5
2,938300,3.0,2.0,5.0,5275.5
2,464300,2.0,2.0,5.0,5236.5
2,545100,2.0,2.0,5.0,5240.5
2,598000,3.0,1.0,5.0,5234.5
2,360300,3.0,2.0,5.0,5262.5
2,95700,3.0,3.0,5.0,5262.5
2,358400,3.0,2.0,6.0,5263.0
2,0,4.0,2.0,5.0,5267.5
2,402800,2.0,2.0,5.0,5227.5
2,951700,3.0,2.0,5.0,5277.5
2,890500,3.0,2.0,5.0,5265.5
2,278400,3.0,2.0,5.0,5267.5
2,464500,3.0,2.0,5.0,5237.5
2,119300,3.0,2.0,5.0,5249.5
2,395000,3.0,2.0,5.0,5244.5
2,237500,3.0,2.0,5.0,5270.5
2,971800,3.0,2.0,6.0,5264.0
2,619600,3.0,2.0,5.0,5239.5
2,286600,3.0,3.0,5.0,5275.5
2,25000,3.0,2.0,5.0,5265.5
2,451900,3.0,2.0,5.0,5240.5
2,88600,3.0,2.0,5.0,5269.5
2,96000,3.0,2.0,5.0,5261.5
2,928400,3.0,2.0,5.0,5279.5
2,304600,3.0,2.0,3.0,5269.5
2,269600,4.0,3.0,5.0,5277.5
2,84600,3.0,2.0,2.0,5272.0
2,932600,3.0,2.0,6.0,5278.0
2,62000,3.0,2.0,5.0,5248.5
2,240000,3.0,2.0,5.0,5264.5
2,805800,3.0,2.0,5.0,5256.5
2,538800,3.0,2.0,5.0,5243.5
2,783900,3.0,2.0,6.0,5243.0
2,626800,2.0,2.0,5.0,5243.5
2,292600,3.0,2.0,5.0,5272.5
2,309200,3.0,2.0,3.0,5274.5
2,727400,2.0,1.0,3.0,5232.5
2,587700,2.0,1.0,6.0,5213.0
2,161400,4.0,2.0,2.0,5273.0
2,306600,3.0,2.0,5.0,5271.5
2,79500,3.0,2.0,6.0,5257.0
2,139300,3.0,2.0,5.0,5253.5
2,961900,3.0,2.0,6.0,5266.0
2,594600,3.0,2.0,5.0,5218.5
2,661600,3.0,2.0,6.0,5250.0
2,970600,3.0,2.0,5.0,5261.5
2,535200,3.0,2.0,5.0,5243.5
2,617400,2.0,1.0,5.0,5235.5
2,687800,3.0,3.0,5.0,5271.5
2,722500,2.0,2.0,5.0,5238.5
2,450300,3.0,2.0,5.0,5246.5
2,483000,3.0,2.0,5.0,5248.5
2,190000,3.0,2.0,5.0,5260.5
2,541800,3.0,2.0,5.0,5241.5
2,392700,3.0,2.0,5.0,5243.5
2,549400,3.0,2.0,5.0,5236.5
2,687600,3.0,2.0,5.0,5271.5
2,749000,2.0,2.0,5.0,5217.5
2,298600,3.0,3.0,5.0,5272.5
2,457500,3.0,2.0,5.0,5238.5
2,431200,3.0,2.0,5.0,5235.5
2,259900,3.0,2.0,5.0,5276.5
2,715800,2.0,2.0,5.0,5246.5
2,294400,3.0,3.0,5.0,5268.5
2,281100,3.0,2.0,5.0,5267.5
2,692800,3.0,2.0,5.0,5271.5
2,266700,2.0,2.0,5.0,5286.5
2,310000,4.0,2.0,6.0,5273.0
2,367900,3.0,2.0,5.0,5260.5
2,518800,3.0,2.0,6.0,5246.0
2,498000,3.0,2.0,5.0,5243.5
2,532900,3.0,2.0,5.0,5243.5
2,161500,3.0,2.0,5.0,5270.5
2,345100,3.0,2.0,5.0,5266.5
2,791500,2.0,1.0,5.0,5244.5
2,947700,3.0,2.0,5.0,5278.5
2,713600,3.0,2.0,5.0,5251.5
2,50800,3.0,2.0,6.0,5264.0
2,426800,3.0,2.0,3.0,5238.5
2,771400,3.0,2.0,6.0,5231.0
2,817200,2.0,2.0,6.0,5245.0
2,971400,3.0,2.0,5.0,5258.5
2,209700,3.0,2.0,5.0,5267.5
2,978300,3.0,2.0,5.0,5268.5
2,624900,3.0,2.0,5.0,5237.5
2,231800,3.0,3.0,5.0,5262.5
2,181100,3.0,2.0,5.0,5268.5
2,127400,3.0,2.0,5.0,5259.5
2,257300,3.0,2.0,5.0,5268.5
2,869600,3.0,2.0,5.0,5248.5
2,888800,3.0,2.0,5.0,5264.5
2,405800,3.0,2.0,5.0,5233.5
2,432300,3.0,2.0,5.0,5235.5
2,106800,3.0,3.0,6.0,5260.0
2,847100,3.0,2.0,6.0,5260.0
2,322000,4.0,2.0,5.0,5271.5
2,457700,3.0,2.0,3.0,5241.5
2,816400,2.0,2.0,5.0,5243.5
2,428800,2.0,2.0,6.0,5236.0
2,585700,2.0,1.0,6.0,5213.0
2,13200,3.0,2.0,5.0,5267.5
2,472300,2.0,1.0,5.0,5236.5
2,80300,3.0,2.0,5.0,5260.5
2,42100,3.0,3.0,6.0,5251.0
2,21500,3.0,2.0,5.0,5271.5
2,861600,3.0,2.0,5.0,5253.5
2,367800,3.0,2.0,5.0,5261.5
2,174600,4.0,2.0,3.0,5276.5
2,210800,3.0,2.0,2.0,5263.0
2,275900,3.0,2.0,5.0,5273.5
2,235500,3.0,2.0,6.0,5273.0
2,930700,3.0,2.0,5.0,5275.5
2,533500,2.0,2.0,5.0,5241.5
2,699100,3.0,2.0,5.0,5273.5
2,111000,3.0,2.0,6.0,5258.0
2,719800,2.0,2.0,5.0,5243.5
2,806000,3.0,3.0,5.0,5260.5
2,386400,3.0,2.0,6.0,5243.0
2,144800,3.0,2.0,5.0,5265.5
2,761000,2.0,1.0,5.0,5221.5
2,698100,3.0,2.0,3.0,5276.5
2,145000,3.0,2.0,6.0,5267.0
2,81500,3.0,2.0,6.0,5266.0
2,515400,3.0,2.0,5.0,5245.5
2,54900,3.0,2.0,5.0,5257.5
2,220300,3.0,2.0,6.0,5265.0
2,142600,3.0,2.0,5.0,5257.5
2,645400,2.0,1.0,5.0,5243.5
2,715200,3.0,2.0,6.0,5246.0
2,732100,3.0,2.0,5.0,5233.5
2,658400,3.0,2.0,5.0,5250.5
2,830600,2.0,3.0,5.0,5254.5
2,52300,3.0,3.0,5.0,5262.5
2,605800,2.0,2.0,5.0,5245.5
2,954000,3.0,2.0,5.0,5275.5
2,562300,3.0,2.0,6.0,5236.0
2,511000,3.0,2.0,5.0,5236.5
2,218800,3.0,2.0,5.0,5263.5
2,658900,3.0,2.0,5.0,5252.5
2,943100,3.0,2.0,5.0,5271.5
2,179500,3.0,2.0,3.0,5270.5
2,846300,3.0,2.0,5.0,5260.5
2,501800,3.0,2.0,5.0,5241.5
2,472000,2.0,2.0,5.0,5237.5
2,384600,3.0,2.0,5.0,5252.5
2,32200,3.0,2.0,6.0,5265.0
2,927600,3.0,3.0,5.0,5278.5
2,981900,3.0,2.0,5.0,5272.5
2,668700,2.0,2.0,5.0,5261.5
2,928500,3.0,2.0,5.0,5279.5
2,725900,2.0,2.0,5.0,5233.5
2,130300,3.0,2.0,5.0,5254.5
2,598600,2.0,1.0,5.0,5237.5
2,676100,3.0,2.0,5.0,5269.5
2,289400,4.0,2.0,5.0,5274.5
2,806300,3.0,2.0,6.0,5261.0
2,419700,2.0,2.0,5.0,5232.5
2,705800,3.0,2.0,5.0,5263.5
2,832100,3.0,2.0,5.0,5255.5
2,148900,3.0,2.0,5.0,5264.5
2,221900,3.0,2.0,6.0,5259.0
2,447800,2.0,2.0,5.0,5248.5
2,320900,3.0,3.0,6.0,5274.0
2,266000,4.0,2.0,5.0,5288.5
2,880800,2.0,2.0,5.0,5252.5
2,809900,3.0,2.0,6.0,5253.0
2,248400,4.0,2.0,6.0,5276.0
2,788600,2.0,2.0,5.0,5244.5
2,599800,2.0,2.0,5.0,5242.5
2,636400,2.0,2.0,5.0,5245.5
2,689800,3.0,3.0,5.0,5274.5
2,88100,3.0,3.0,6.0,5269.0
2,700000,3.0,2.0,5.0,5269.5
2,110700,3.0,2.0,5.0,5258.5
2,140700,3.0,2.0,5.0,5258.5
2,980600,3.0,2.0,5.0,5275.5
2,540700,3.0,2.0,5.0,5243.5
2,519500,3.0,2.0,5.0,5247.5
2,427400,3.0,2.0,5.0,5238.5
2,106300,3.0,2.0,5.0,5259.5
2,413400,2.0,2.0,5.0,5223.5
2,488800,3.0,2.0,5.0,5236.5
2,12200,3.0,2.0,5.0,5268.5
2,397900,2.0,2.0,5.0,5234.5
2,220600,3.0,2.0,5.0,5262.5
2,707900,3.0,2.0,6.0,5265.0
2,894800,3.0,2.0,5.0,5271.5
2,433700,3.0,1.0,5.0,5238.5
2,574000,3.0,2.0,5.0,5234.5
2,508000,3.0,2.0,5.0,5238.5
2,414500,3.0,1.0,6.0,5223.0
2,752500,2.0,2.0,5.0,5219.5
2,626200,3.0,2.0,5.0,5244.5
2,417400,3.0,2.0,5.0,5233.5
2,427700,2.0,2.0,6.0,5236.0
2,130800,3.0,2.0,5.0,5256.5
2,220100,3.0,2.0,5.0,5264.5
2,642600,2.0,2.0,5.0,5243.5
2,93100,3.0,2.0,6.0,5271.0
2,46400,3.0,2.0,5.0,5257.5
2,620700,2.0,2.0,3.0,5233.5
2,45900,3.0,2.0,5.0,5255.5
2,149700,3.0,2.0,6.0,5270.0
2,308100,3.0,3.0,5.0,5270.5
2,308500,3.0,3.0,5.0,5273.5
2,591800,3.0,1.0,3.0,5214.5
2,271800,3.0,2.0,6.0,5281.0
2,260700,3.0,2.0,6.0,5278.0
2,376400,3.0,2.0,5.0,5253.5
2,358000,3.0,2.0,3.0,5266.5
2,341200,4.0,2.0,5.0,5270.5
2,401100,2.0,2.0,5.0,5230.5
2,359600,3.0,2.0,5.0,5261.5
2,382600,3.0,2.0,5.0,5252.5
2,699200,4.0,2.0,5.0,5273.5
2,115000,3.0,2.0,5.0,5257.5
2,106200,3.0,2.0,5.0,5259.5
2,980400,3.0,2.0,6.0,5275.0
2,204200,3.0,2.0,5.0,5260.5
2,297600,3.0,2.0,5.0,5268.5
2,431900,3.0,2.0,5.0,5236.5
2,219900,3.0,2.0,5.0,5266.5
2,425800,3.0,2.0,3.0,5237.5
2,116200,3.0,3.0,5.0,5255.5
2,362000,3.0,2.0,5.0,5262.5
2,857000,3.0,2.0,6.0,5259.0
2,636100,2.0,2.0,5.0,5247.5
2,993900,4.0,3.0,5.0,5281.5
2,221700,3.0,2.0,5.0,5258.5
2,460100,3.0,2.0,5.0,5237.5
2,834200,3.0,2.0,6.0,5256.0
2,793000,3.0,2.0,6.0,5244.0
2,598100,3.0,2.0,5.0,5236.5
2,437500,3.0,2.0,5.0,5237.5
2,540400,3.0,2.0,5.0,5242.5
2,662600,3.0,2.0,6.0,5248.0
2,218300,3.0,3.0,5.0,5264.5
2,515800,3.0,2.0,2.0,5246.0
2,20900,1.0,2.0,5.0,5270.5
2,580400,2.0,2.0,4.0,5222.0
2,979100,3.0,3.0,3.0,5270.5
2,21800,4.0,2.0,2.0,5271.0
2,938800,3.0,2.0,6.0,5276.0
2,77600,3.0,2.0,5.0,5253.5
2,490700,3.0,2.0,5.0,5241.5
2,864800,3.0,2.0,5.0,5254.5
2,142700,3.0,2.0,5.0,5258.5
2,116900,3.0,2.0,5.0,5258.5
2,719200,2.0,2.0,5.0,5244.5
2,98200,3.0,2.0,5.0,5265.5
2,143900,3.0,2.0,5.0,5262.5
2,416200,2.0,2.0,5.0,5232.5
2,358300,3.0,2.0,5.0,5263.5
2,926000,3.0,2.0,6.0,5282.0
2,442400,2.0,2.0,5.0,5237.5
2,96800,3.0,2.0,6.0,5263.0
2,132800,3.0,2.0,5.0,5256.5
2,782200,3.0,2.0,5.0,5235.5
2,9900,3.0,2.0,4.0,5263.0
2,880200,3.0,2.0,5.0,5253.5
2,776100,3.0,2.0,5.0,5243.5
2,568500,2.0,2.0,5.0,5228.5
2,575600,3.0,2.0,5.0,5231.5
2,665100,3.0,2.0,5.0,5257.5
2,164000,3.0,2.0,6.0,5280.0
2,673600,3.0,2.0,5.0,5272.5
2,437200,3.0,2.0,6.0,5238.0
2,106900,3.0,2.0,6.0,5261.0
2,104200,3.0,2.0,5.0,5261.5
2,656200,3.0,2.0,5.0,5252.5
2,704900,3.0,2.0,6.0,5265.0
2,418700,2.0,1.0,5.0,5232.5
2,58700,3.0,2.0,5.0,5245.5
2,361000,3.0,2.0,5.0,5264.5
2,530000,3.0,2.0,3.0,5248.5
2,137800,3.0,2.0,5.0,5259.5
2,956200,3.0,2.0,6.0,5278.0
2,821800,3.0,2.0,5.0,5252.5
2,98100,3.0,2.0,5.0,5264.5
2,831300,3.0,2.0,5.0,5254.5
2,78700,3.0,2.0,5.0,5253.5
2,92200,3.0,2.0,5.0,5268.5
2,654200,3.0,2.0,6.0,5251.0
2,978600,3.0,2.0,5.0,5269.5
2,348500,3.0,3.0,5.0,5267.5
2,795900,2.0,2.0,6.0,5241.0
2,725500,2.0,2.0,5.0,5234.5
2,856600,3.0,2.0,5.0,5259.5
2,573100,2.0,2.0,5.0,5232.5
2,218700,3.0,2.0,6.0,5264.0
2,34600,3.0,2.0,5.0,5270.5
2,450900,3.0,2.0,5.0,5244.5
2,588100,2.0,1.0,6.0,5213.0
2,259300,4.0,3.0,5.0,5274.5
2,346900,3.0,2.0,5.0,5265.5
2,441000,3.0,2.0,5.0,5237.5
2,129800,3.0,3.0,5.0,5255.5
2,36000,3.0,2.0,3.0,5265.5
2,934600,3.0,2.0,5.0,5280.5
2,330900,3.0,2.0,5.0,5266.5
2,267000,3.0,2.0,5.0,5286.5
2,690800,3.0,2.0,5.0,5273.5
2,429300,3.0,2.0,5.0,5234.5
2,839600,3.0,2.0,5.0,5254.5
2,793900,1.0,1.0,2.0,5242.0
2,164300,3.0,3.0,5.0,5281.5
2,978100,3.0,2.0,6.0,5271.0
2,401700,3.0,2.0,5.0,5228.5
2,272500,3.0,2.0,5.0,5278.5
2,295800,4.0,2.0,5.0,5271.5
2,814600,3.0,2.0,5.0,5243.5
2,793700,2.0,2.0,5.0,5242.5
2,669500,3.0,2.0,6.0,5263.0
2,228700,3.0,3.0,5.0,5262.5
2,828300,2.0,2.0,5.0,5254.5
2,762700,2.0,2.0,5.0,5228.5
2,597200,2.0,2.0,5.0,5231.5
2,730800,3.0,1.0,5.0,5225.5
2,272400,3.0,3.0,5.0,5277.5
2,271400,4.0,2.0,5.0,5278.5
2,844200,2.0,2.0,5.0,5257.5
2,801500,3.0,2.0,5.0,5252.5
2,715300,3.0,2.0,1.0,5243.5
2,46800,3.0,2.0,5.0,5258.5
2,15100,4.0,2.0,5.0,5268.5
2,899200,3.0,2.0,5.0,5281.5
2,721200,3.0,2.0,3.0,5240.5
2,415000,2.0,2.0,5.0,5226.5
2,750200,3.0,2.0,3.0,5217.5
2,603700,3.0,2.0,1.0,5243.5
2,153300,4.0,3.0,6.0,5272.0
2,580500,2.0,2.0,6.0,5222.0
2,929800,3.0,3.0,5.0,5278.5
2,89600,3.0,2.0,5.0,5268.5
2,104700,3.0,2.0,5.0,5261.5
2,283600,4.0,2.0,5.0,5271.5
2,586700,2.0,2.0,5.0,5214.5
2,788300,3.0,2.0,6.0,5245.0
2,625700,3.0,2.0,5.0,5244.5
2,635000,3.0,2.0,5.0,5244.5
2,640000,3.0,1.0,5.0,5246.5
2,528000,3.0,2.0,5.0,5245.5
2,639100,3.0,2.0,5.0,5247.5
2,299900,3.0,2.0,5.0,5272.5
2,731800,2.0,1.0,5.0,5231.5
2,898000,3.0,2.0,5.0,5277.5
2,837100,3.0,2.0,5.0,5256.5
2,873800,3.0,2.0,1.0,5244.5
2,968300,3.0,2.0,5.0,5260.5
2,139200,3.0,2.0,5.0,5254.5
2,137700,3.0,2.0,5.0,5259.5
2,852300,3.0,2.0,6.0,5255.0
2,71400,3.0,2.0,6.0,5252.0
