timestamp,s_VEV_5200,m_VEV_5200,s_VEV_5300,m_VEV_5300,s_VELVETFRUIT_EXTRACT,m_VELVETFRUIT_EXTRACT,day,s5200,s5300,m_ext,s_ext,joint_tight,m5200,m5300,fwd20_ext,fwd5_5300,fwd20_5300
687000,3,103.5,2,50.0,5,5273.5,2,3,2,5273.5,5,False,103.5,50.0,2.0,-0.5,1.0
687100,3,102.5,2,50.0,6,5272.0,2,3,2,5272.0,6,False,102.5,50.0,3.5,-1.0,1.0
687200,3,102.5,3,49.5,5,5271.5,2,3,3,5271.5,5,False,102.5,49.5,2.5,0.0,0.5
687300,3,102.5,2,49.0,5,5271.5,2,3,2,5271.5,5,False,102.5,49.0,3.0,0.5,1.5
687400,3,102.5,2,49.0,6,5271.0,2,3,2,5271.0,6,False,102.5,49.0,2.5,0.0,1.0
687500,3,102.5,3,49.5,5,5271.5,2,3,3,5271.5,5,False,102.5,49.5,2.0,0.0,0.5
687600,3,102.5,2,49.0,5,5271.5,2,3,2,5271.5,5,False,102.5,49.0,2.0,0.5,1.0
687700,3,102.5,3,49.5,2,5270.0,2,3,3,5270.0,2,False,102.5,49.5,5.5,0.5,1.5
687800,3,102.5,3,49.5,5,5271.5,2,3,3,5271.5,5,False,102.5,49.5,3.0,0.5,1.0
687900,3,102.5,2,49.0,5,5271.5,2,3,2,5271.5,5,False,102.5,49.0,3.0,1.0,2.0
688000,3,102.5,3,49.5,5,5271.5,2,3,3,5271.5,5,False,102.5,49.5,3.0,1.5,1.0
688100,3,102.5,3,49.5,5,5271.5,2,3,3,5271.5,5,False,102.5,49.5,3.0,0.0,0.5
688200,3,103.5,2,50.0,5,5272.5,2,3,2,5272.5,5,False,103.5,50.0,1.5,0.5,0.0
688300,3,103.5,2,50.0,5,5272.5,2,3,2,5272.5,5,False,103.5,50.0,2.5,0.0,1.0
688400,3,103.5,2,50.0,5,5273.5,2,3,2,5273.5,5,False,103.5,50.0,0.0,1.0,0.0
688500,3,104.5,2,51.0,5,5274.5,2,3,2,5274.5,5,False,104.5,51.0,-1.0,0.0,-1.0
688600,1,103.5,1,49.5,5,5274.5,2,1,1,5274.5,5,True,103.5,49.5,-2.0,1.5,0.5
688700,3,104.5,3,50.5,3,5275.5,2,3,3,5275.5,3,False,104.5,50.5,-3.5,-0.5,-1.0
688800,3,104.5,2,50.0,5,5273.5,2,3,2,5273.5,5,False,104.5,50.0,0.0,0.5,0.0
688900,3,104.5,2,51.0,5,5274.5,2,3,2,5274.5,5,False,104.5,51.0,0.0,-1.0,-0.5
689000,3,105.5,2,51.0,5,5275.5,2,3,2,5275.5,5,False,105.5,51.0,-2.0,-1.0,-1.0
689100,3,105.5,2,51.0,5,5275.5,2,3,2,5275.5,5,False,105.5,51.0,-4.0,-1.0,-2.5
689200,3,104.5,2,50.0,6,5274.0,2,3,2,5274.0,6,False,104.5,50.0,-0.5,1.0,0.0
689300,3,104.5,3,50.5,5,5274.5,2,3,3,5274.5,5,False,104.5,50.5,-3.5,0.0,-0.5
689400,4,104.0,2,50.0,5,5273.5,2,4,2,5273.5,5,False,104.0,50.0,0.0,1.0,0.0
689500,3,103.5,2,50.0,5,5273.5,2,3,2,5273.5,5,False,103.5,50.0,-2.0,0.5,-0.5
689600,4,104.0,2,50.0,5,5273.5,2,4,2,5273.5,5,False,104.0,50.0,-3.0,0.0,-1.0
689700,3,104.5,2,51.0,3,5275.5,2,3,2,5275.5,3,False,104.5,51.0,-7.5,-1.0,-2.5
689800,3,104.5,3,50.5,5,5274.5,2,3,3,5274.5,5,False,104.5,50.5,-5.5,0.5,-1.5
689900,3,104.5,2,51.0,5,5274.5,2,3,2,5274.5,5,False,104.5,51.0,-2.5,-1.0,-1.5
690000,3,104.5,3,50.5,5,5274.5,2,3,3,5274.5,5,False,104.5,50.5,-3.0,-0.5,-1.5
690100,3,103.5,2,50.0,3,5274.5,2,3,2,5274.5,3,False,103.5,50.0,-5.0,0.0,-2.0
690200,3,104.5,2,50.0,6,5274.0,2,3,2,5274.0,6,False,104.5,50.0,-4.5,-0.5,-2.0
690300,4,105.0,2,51.0,6,5275.0,2,4,2,5275.0,6,False,105.0,51.0,-6.5,-1.0,-3.0
690400,3,103.5,2,50.0,5,5273.5,2,3,2,5273.5,5,False,103.5,50.0,-2.5,0.5,-1.0
690500,3,104.5,2,50.0,5,5273.5,2,3,2,5273.5,5,False,104.5,50.0,-3.0,0.0,-1.0
690600,3,103.5,2,50.0,5,5272.5,2,3,2,5272.5,5,False,103.5,50.0,-3.0,-1.5,-2.0
690700,4,103.0,3,49.5,6,5272.0,2,4,3,5272.0,6,False,103.0,49.5,-1.5,0.5,-0.5
690800,3,103.5,2,50.0,5,5273.5,2,3,2,5273.5,5,False,103.5,50.0,-2.0,0.0,-1.0
690900,3,104.5,3,50.5,5,5274.5,2,3,3,5274.5,5,False,104.5,50.5,-3.0,-0.5,-1.5
691000,3,103.5,2,50.0,5,5273.5,2,3,2,5273.5,5,False,103.5,50.0,0.0,-0.5,-0.5
691100,1,101.5,1,48.5,5,5271.5,2,1,1,5271.5,5,True,101.5,48.5,1.0,0.5,1.5
691200,3,103.5,2,50.0,5,5273.5,2,3,2,5273.5,5,False,103.5,50.0,-1.0,-1.5,0.0
691300,3,103.5,2,50.0,2,5271.0,2,3,2,5271.0,2,False,103.5,50.0,1.5,-1.0,0.0
691400,3,104.5,2,50.0,5,5273.5,2,3,2,5273.5,5,False,104.5,50.0,-1.0,-0.5,-0.5
691500,3,102.5,3,49.5,5,5271.5,2,3,3,5271.5,5,False,102.5,49.5,0.0,-0.5,-0.5
691600,3,101.5,2,49.0,5,5270.5,2,3,2,5270.5,5,False,101.5,49.0,0.0,-1.0,0.0
691700,3,101.5,3,48.5,2,5268.0,2,3,3,5268.0,2,False,101.5,48.5,1.5,-0.5,-0.5
691800,3,101.5,2,49.0,2,5269.0,2,3,2,5269.0,2,False,101.5,49.0,2.5,-1.0,0.0
691900,3,102.5,3,49.5,6,5272.0,2,3,3,5272.0,6,False,102.5,49.5,-3.5,-0.5,-1.5
692000,3,102.5,2,49.0,5,5271.5,2,3,2,5271.5,5,False,102.5,49.0,-2.5,0.0,-1.0
692100,3,101.5,2,48.0,5,5269.5,2,3,2,5269.5,5,False,101.5,48.0,-2.0,0.0,0.0
692200,3,101.5,2,48.0,5,5269.5,2,3,2,5269.5,5,False,101.5,48.0,-2.0,1.0,-0.5
692300,3,100.5,2,48.0,5,5268.5,2,3,2,5268.5,5,False,100.5,48.0,0.5,1.0,0.0
692400,3,102.5,2,49.0,6,5271.0,2,3,2,5271.0,6,False,102.5,49.0,-2.5,0.0,-1.0
692500,3,101.5,2,49.0,5,5270.5,2,3,2,5270.5,5,False,101.5,49.0,-2.5,0.5,-1.0
692600,3,100.5,2,48.0,5,5269.5,2,3,2,5269.5,5,False,100.5,48.0,-2.5,2.0,-1.0
692700,3,101.5,2,49.0,5,5270.5,2,3,2,5270.5,5,False,101.5,49.0,-4.0,1.0,-2.0
692800,3,102.5,2,49.0,5,5271.5,2,3,2,5271.5,5,False,102.5,49.0,-3.0,1.0,-1.0
692900,3,102.5,2,49.0,5,5271.5,2,3,2,5271.5,5,False,102.5,49.0,-3.0,0.5,-1.0
693000,3,102.5,3,49.5,3,5273.5,2,3,3,5273.5,3,False,102.5,49.5,-6.0,-0.5,-2.5
693100,3,103.5,2,50.0,5,5272.5,2,3,2,5272.5,5,False,103.5,50.0,-6.0,-1.0,-3.0
693200,3,103.5,2,50.0,5,5272.5,2,3,2,5272.5,5,False,103.5,50.0,-4.5,-2.0,-3.0
693300,3,103.5,2,50.0,5,5272.5,2,3,2,5272.5,5,False,103.5,50.0,-5.0,-1.0,-2.5
693400,3,102.5,3,49.5,5,5272.5,2,3,3,5272.5,5,False,102.5,49.5,-4.0,-1.5,-1.5
693500,3,102.5,2,49.0,5,5271.5,2,3,2,5271.5,5,False,102.5,49.0,-3.5,-1.0,-1.0
693600,3,101.5,2,49.0,5,5270.5,2,3,2,5270.5,5,False,101.5,49.0,-1.0,-1.0,-1.0
693700,3,101.5,2,48.0,5,5269.5,2,3,2,5269.5,5,False,101.5,48.0,0.0,-0.5,0.0
693800,3,101.5,2,49.0,3,5271.5,2,3,2,5271.5,3,False,101.5,49.0,-3.0,-1.0,-2.5
693900,3,100.5,2,48.0,5,5268.5,2,3,2,5268.5,5,False,100.5,48.0,-3.0,0.0,-1.0
694000,3,100.5,2,48.0,6,5269.0,2,3,2,5269.0,6,False,100.5,48.0,-1.5,0.0,-0.5
694100,3,99.5,2,48.0,5,5267.5,2,3,2,5267.5,5,False,99.5,48.0,1.0,-1.0,0.0
694200,3,99.5,3,47.5,5,5267.5,2,3,3,5267.5,5,False,99.5,47.5,-0.5,-0.5,-0.5
694300,3,100.5,2,48.0,6,5269.0,2,3,2,5269.0,6,False,100.5,48.0,0.0,0.0,0.0
694400,3,100.5,2,48.0,5,5268.5,2,3,2,5268.5,5,False,100.5,48.0,1.0,0.0,0.0
694500,3,100.5,2,48.0,6,5268.0,2,3,2,5268.0,6,False,100.5,48.0,2.0,-1.0,0.5
694600,3,99.5,2,47.0,6,5267.0,2,3,2,5267.0,6,False,99.5,47.0,3.5,0.0,2.0
694700,3,98.5,2,47.0,5,5266.5,2,3,2,5266.5,5,False,98.5,47.0,3.5,0.0,1.5
694800,3,100.5,2,48.0,5,5268.5,2,3,2,5268.5,5,False,100.5,48.0,3.0,-0.5,1.0
694900,3,100.5,2,48.0,5,5268.5,2,3,2,5268.5,5,False,100.5,48.0,3.0,0.0,1.0
695000,3,99.5,2,47.0,5,5267.5,2,3,2,5267.5,5,False,99.5,47.0,3.0,1.0,2.0
695100,3,99.5,2,47.0,5,5266.5,2,3,2,5266.5,5,False,99.5,47.0,6.0,1.0,3.0
695200,3,99.5,2,47.0,2,5268.0,2,3,2,5268.0,2,False,99.5,47.0,6.0,1.0,3.0
695300,3,99.5,3,47.5,5,5267.5,2,3,3,5267.5,5,False,99.5,47.5,8.5,-1.0,3.0
695400,3,100.5,2,48.0,5,5268.5,2,3,2,5268.5,5,False,100.5,48.0,6.0,-1.0,2.0
695500,3,100.5,2,48.0,6,5268.0,2,3,2,5268.0,6,False,100.5,48.0,5.5,-0.5,2.0
695600,3,101.5,2,48.0,5,5269.5,2,3,2,5269.5,5,False,101.5,48.0,2.0,0.0,2.0
695700,4,101.0,2,48.0,5,5269.5,2,4,2,5269.5,5,False,101.0,48.0,4.0,-1.0,2.0
695800,1,98.5,1,46.5,3,5268.5,2,1,1,5268.5,3,True,98.5,46.5,6.0,1.5,4.0
695900,3,99.5,2,47.0,1,5265.5,2,3,2,5265.5,1,False,99.5,47.0,9.0,1.0,3.5
696000,3,99.5,3,47.5,5,5267.5,2,3,3,5267.5,5,False,99.5,47.5,7.5,1.0,3.5
696100,3,100.5,2,48.0,5,5268.5,2,3,2,5268.5,5,False,100.5,48.0,8.0,1.0,3.0
696200,3,99.5,2,47.0,6,5267.0,2,3,2,5267.0,6,False,99.5,47.0,7.5,1.5,3.5
696300,3,99.5,2,48.0,4,5269.0,2,3,2,5269.0,4,False,99.5,48.0,6.5,1.0,3.0
696400,3,101.5,2,48.0,5,5269.5,2,3,2,5269.5,5,False,101.5,48.0,4.0,1.0,2.0
696500,3,101.5,3,48.5,6,5270.0,2,3,3,5270.0,6,False,101.5,48.5,2.5,0.5,1.0
696600,3,101.5,2,49.0,5,5270.5,2,3,2,5270.5,5,False,101.5,49.0,2.0,1.0,1.0
696700,3,101.5,3,48.5,6,5270.0,2,3,3,5270.0,6,False,101.5,48.5,2.5,1.5,1.5
696800,3,101.5,2,49.0,3,5271.5,2,3,2,5271.5,3,False,101.5,49.0,0.0,1.5,0.0
696900,3,102.5,2,49.0,5,5271.5,2,3,2,5271.5,5,False,102.5,49.0,-0.5,1.0,0.0
697000,2,102.0,2,49.0,5,5270.5,2,2,2,5270.5,5,True,102.0,49.0,1.5,1.0,0.0
697100,3,103.5,2,50.0,5,5272.5,2,3,2,5272.5,5,False,103.5,50.0,1.0,0.0,0.0
697200,3,104.5,2,50.0,6,5274.0,2,3,2,5274.0,6,False,104.5,50.0,-0.5,0.0,0.0
697300,3,104.5,3,50.5,4,5276.0,2,3,3,5276.0,4,False,104.5,50.5,-3.5,0.0,-0.5
697400,3,104.5,2,50.0,5,5274.5,2,3,2,5274.5,5,False,104.5,50.0,-2.0,0.5,-0.5
697500,3,103.5,2,50.0,5,5273.5,2,3,2,5273.5,5,False,103.5,50.0,-2.0,1.0,-1.0
697600,3,103.5,2,50.0,1,5271.5,2,3,2,5271.5,1,False,103.5,50.0,-1.0,1.0,-1.0
697700,2,104.0,2,50.0,5,5273.5,2,2,2,5273.5,5,True,104.0,50.0,-3.0,0.5,-1.0
697800,3,104.5,3,50.5,5,5274.5,2,3,3,5274.5,5,False,104.5,50.5,-4.0,0.5,-1.5
697900,3,104.5,3,50.5,5,5274.5,2,3,3,5274.5,5,False,104.5,50.5,-5.0,-0.5,-2.5
698000,3,104.5,2,51.0,6,5275.0,2,3,2,5275.0,6,False,104.5,51.0,-5.5,-1.5,-3.0
698100,3,104.5,2,51.0,3,5276.5,2,3,2,5276.5,3,False,104.5,51.0,-6.0,-1.0,-2.0
698200,3,104.5,3,50.5,5,5274.5,2,3,3,5274.5,5,False,104.5,50.5,-6.0,-0.5,-2.5
698300,3,105.5,2,51.0,5,5275.5,2,3,2,5275.5,5,False,105.5,51.0,-8.5,-2.0,-4.0
698400,4,104.0,2,50.0,5,5273.5,2,4,2,5273.5,5,False,104.0,50.0,-8.0,-1.0,-3.0
698500,3,103.5,3,49.5,5,5272.5,2,3,3,5272.5,5,False,103.5,49.5,-9.5,-0.5,-3.5
698600,3,103.5,2,50.0,5,5272.5,2,3,2,5272.5,5,False,103.5,50.0,-7.0,0.0,-3.5
698700,3,103.5,2,50.0,5,5272.5,2,3,2,5272.5,5,False,103.5,50.0,-6.0,0.0,-3.0
698800,3,102.5,2,49.0,5,5271.5,2,3,2,5271.5,5,False,102.5,49.0,-6.0,1.0,-2.0
698900,3,102.5,2,49.0,6,5271.0,2,3,2,5271.0,6,False,102.5,49.0,-4.5,0.5,-2.0
699000,3,102.5,2,49.0,6,5272.0,2,3,2,5272.0,6,False,102.5,49.0,-6.5,0.0,-2.5
699100,3,103.5,2,50.0,5,5273.5,2,3,2,5273.5,5,False,103.5,50.0,-8.0,-1.0,-3.0
699200,4,104.0,2,50.0,5,5273.5,2,4,2,5273.5,5,False,104.0,50.0,-6.0,-1.0,-3.0
699300,3,103.5,2,50.0,5,5272.5,2,3,2,5272.5,5,False,103.5,50.0,-7.0,-1.0,-3.0
699400,3,103.5,3,49.5,5,5272.5,2,3,3,5272.5,5,False,103.5,49.5,-7.0,-1.5,-3.0
699500,3,102.5,2,49.0,5,5271.5,2,3,2,5271.5,5,False,102.5,49.0,-8.0,-1.0,-3.0
699600,3,101.5,2,49.0,5,5270.5,2,3,2,5270.5,5,False,101.5,49.0,-9.0,0.0,-4.0
699700,3,101.5,2,49.0,5,5270.5,2,3,2,5270.5,5,False,101.5,49.0,-10.0,-1.0,-4.5
699800,3,101.5,2,49.0,5,5270.5,2,3,2,5270.5,5,False,101.5,49.0,-11.0,-2.0,-5.0
699900,3,101.5,2,48.0,5,5269.5,2,3,2,5269.5,5,False,101.5,48.0,-7.5,-1.0,-3.0
700000,3,101.5,2,48.0,5,5269.5,2,3,2,5269.5,5,False,101.5,48.0,-8.0,-2.0,-3.0
700100,3,101.5,2,49.0,5,5270.5,2,3,2,5270.5,5,False,101.5,49.0,-8.0,-2.5,-4.0
700200,3,100.5,2,48.0,5,5268.5,2,3,2,5268.5,5,False,100.5,48.0,-6.0,-1.0,-3.0
700300,3,99.5,2,47.0,6,5267.0,2,3,2,5267.0,6,False,99.5,47.0,-4.5,0.0,-2.0
700400,3,98.5,2,47.0,5,5265.5,2,3,2,5265.5,5,False,98.5,47.0,-3.0,0.0,-2.0
700500,3,98.5,2,46.0,2,5263.0,2,3,2,5263.0,2,False,98.5,46.0,0.5,0.5,0.0
700600,3,98.5,3,46.5,5,5265.5,2,3,3,5265.5,5,False,98.5,46.5,-2.0,0.5,-0.5
700700,3,99.5,2,47.0,5,5266.5,2,3,2,5266.5,5,False,99.5,47.0,-3.5,0.0,-1.0
700800,3,98.5,2,47.0,5,5265.5,2,3,2,5265.5,5,False,98.5,47.0,-2.0,0.0,-1.0
700900,3,98.5,2,47.0,3,5266.5,2,3,2,5266.5,3,False,98.5,47.0,-2.0,-0.5,-1.0
701000,3,98.5,3,46.5,5,5265.5,2,3,3,5265.5,5,False,98.5,46.5,-0.5,-0.5,0.0
701100,3,98.5,2,47.0,5,5265.5,2,3,2,5265.5,5,False,98.5,47.0,0.0,-2.0,0.0
701200,3,99.5,2,47.0,5,5267.5,2,3,2,5267.5,5,False,99.5,47.0,-3.0,-2.5,-1.0
701300,2,99.0,2,47.0,5,5265.5,2,2,2,5265.5,5,True,99.0,47.0,-2.0,-3.0,-1.0
701400,3,98.5,3,46.5,5,5265.5,2,3,3,5265.5,5,False,98.5,46.5,-1.5,-1.5,-0.5
701500,3,97.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,97.5,46.0,-1.0,-1.0,-1.0
701600,3,95.5,2,45.0,5,5261.5,2,3,2,5261.5,5,False,95.5,45.0,0.0,0.0,0.0
701700,2,95.0,3,44.5,5,5260.5,2,2,3,5260.5,5,False,95.0,44.5,0.0,0.5,0.5
701800,3,94.5,2,44.0,5,5259.5,2,3,2,5259.5,5,False,94.5,44.0,2.0,1.0,1.0
701900,3,96.5,2,45.0,6,5262.0,2,3,2,5262.0,6,False,96.5,45.0,0.5,0.0,0.0
702000,3,95.5,2,45.0,5,5261.5,2,3,2,5261.5,5,False,95.5,45.0,3.5,1.0,1.5
702100,3,96.5,2,45.0,5,5262.5,2,3,2,5262.5,5,False,96.5,45.0,2.0,1.0,1.0
702200,3,96.5,2,45.0,5,5262.5,2,3,2,5262.5,5,False,96.5,45.0,1.0,1.0,1.0
702300,3,96.5,2,45.0,5,5262.5,2,3,2,5262.5,5,False,96.5,45.0,0.0,1.0,0.0
702400,3,96.5,2,45.0,5,5262.5,2,3,2,5262.5,5,False,96.5,45.0,0.0,1.0,0.5
702500,3,97.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,97.5,46.0,-1.0,0.5,-1.0
702600,3,96.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,96.5,46.0,-1.0,1.0,-1.0
702700,3,96.5,2,46.0,6,5263.0,2,3,2,5263.0,6,False,96.5,46.0,1.5,0.0,0.0
702800,3,96.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,96.5,46.0,1.0,0.0,0.0
702900,3,97.5,2,46.0,5,5264.5,2,3,2,5264.5,5,False,97.5,46.0,0.5,0.0,0.0
703000,3,98.5,3,46.5,6,5265.0,2,3,3,5265.0,6,False,98.5,46.5,-1.5,-1.5,-0.5
703100,3,98.5,2,47.0,5,5265.5,2,3,2,5265.5,5,False,98.5,47.0,-1.0,-2.0,-1.0
703200,3,97.5,2,46.0,5,5264.5,2,3,2,5264.5,5,False,97.5,46.0,-2.0,-1.0,0.0
703300,2,97.0,2,46.0,5,5263.5,2,2,2,5263.5,5,True,97.0,46.0,0.0,-1.0,0.0
703400,3,97.5,2,46.0,6,5264.0,2,3,2,5264.0,6,False,97.5,46.0,-1.5,-1.0,-1.0
703500,3,96.5,2,45.0,5,5262.5,2,3,2,5262.5,5,False,96.5,45.0,0.0,1.5,0.0
703600,3,95.5,2,45.0,5,5261.5,2,3,2,5261.5,5,False,95.5,45.0,2.0,1.0,1.0
703700,3,95.5,2,45.0,5,5260.5,2,3,2,5260.5,5,False,95.5,45.0,3.0,1.0,1.0
703800,3,95.5,2,45.0,5,5261.5,2,3,2,5261.5,5,False,95.5,45.0,2.0,0.0,1.0
703900,3,96.5,2,45.0,5,5262.5,2,3,2,5262.5,5,False,96.5,45.0,1.0,0.5,1.0
704000,3,98.5,3,46.5,6,5265.0,2,3,3,5265.0,6,False,98.5,46.5,-1.5,-1.5,-0.5
704100,3,97.5,2,46.0,5,5264.5,2,3,2,5264.5,5,False,97.5,46.0,-2.0,-1.0,-1.0
704200,3,96.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,96.5,46.0,-1.5,0.0,-1.0
704300,3,96.5,2,45.0,5,5262.5,2,3,2,5262.5,5,False,96.5,45.0,-0.5,1.0,0.0
704400,3,96.5,3,45.5,5,5262.5,2,3,3,5262.5,5,False,96.5,45.5,0.5,0.5,0.5
704500,3,96.5,2,45.0,5,5262.5,2,3,2,5262.5,5,False,96.5,45.0,2.0,1.0,1.0
704600,3,96.5,2,45.0,5,5262.5,2,3,2,5262.5,5,False,96.5,45.0,2.0,1.0,1.0
704700,3,97.5,2,46.0,5,5264.5,2,3,2,5264.5,5,False,97.5,46.0,0.0,0.0,0.0
704800,2,98.0,2,46.0,5,5264.5,2,2,2,5264.5,5,True,98.0,46.0,0.0,0.0,0.0
704900,3,98.5,2,46.0,6,5265.0,2,3,2,5265.0,6,False,98.5,46.0,-1.5,-1.0,0.0
705000,3,97.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,97.5,46.0,1.0,-1.0,0.0
705100,3,97.5,2,46.0,5,5264.5,2,3,2,5264.5,5,False,97.5,46.0,-3.5,0.0,-1.0
705200,3,96.5,2,46.0,5,5262.5,2,3,2,5262.5,5,False,96.5,46.0,-1.5,0.0,-1.0
705300,3,97.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,97.5,46.0,-2.0,0.0,-1.0
705400,3,96.5,2,45.0,5,5262.5,2,3,2,5262.5,5,False,96.5,45.0,-2.5,1.0,0.0
705500,3,96.5,2,45.0,5,5262.5,2,3,2,5262.5,5,False,96.5,45.0,-1.0,1.0,0.0
705600,3,97.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,97.5,46.0,-2.0,-1.0,-1.0
705700,3,97.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,97.5,46.0,-3.0,-1.0,-1.0
705800,3,97.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,97.5,46.0,0.0,-1.0,0.0
705900,2,97.0,2,46.0,5,5263.5,2,2,2,5263.5,5,True,97.0,46.0,1.5,0.0,1.0
706000,3,96.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,96.5,46.0,-0.5,0.0,0.0
706100,3,96.5,2,45.0,5,5262.5,2,3,2,5262.5,5,False,96.5,45.0,0.0,1.0,1.0
706200,2,96.0,2,45.0,6,5262.0,2,2,2,5262.0,6,True,96.0,45.0,0.5,1.0,1.0
706300,3,95.5,2,45.0,6,5262.0,2,3,2,5262.0,6,False,95.5,45.0,1.5,1.0,1.0
706400,3,96.5,2,46.0,6,5263.0,2,3,2,5263.0,6,False,96.5,46.0,-2.0,0.0,-1.0
706500,3,97.5,2,46.0,5,5264.5,2,3,2,5264.5,5,False,97.5,46.0,-1.5,0.0,0.0
706600,3,97.5,2,46.0,5,5264.5,2,3,2,5264.5,5,False,97.5,46.0,-2.0,-1.0,0.0
706700,3,97.5,2,46.0,5,5264.5,2,3,2,5264.5,5,False,97.5,46.0,-1.0,-1.0,0.0
706800,3,97.5,2,46.0,5,5264.5,2,3,2,5264.5,5,False,97.5,46.0,-1.0,-1.0,0.0
706900,3,97.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,97.5,46.0,-1.0,-1.0,-1.0
707000,3,96.5,2,46.0,3,5264.5,2,3,2,5264.5,3,False,96.5,46.0,-2.0,-1.0,0.0
707100,3,95.5,2,45.0,6,5261.0,2,3,2,5261.0,6,False,95.5,45.0,0.0,0.0,0.0
707200,3,95.5,2,45.0,6,5261.0,2,3,2,5261.0,6,False,95.5,45.0,-0.5,0.0,0.0
707300,3,95.5,2,45.0,5,5261.5,2,3,2,5261.5,5,False,95.5,45.0,-1.0,1.0,0.0
707400,3,95.5,2,45.0,2,5260.0,2,3,2,5260.0,2,False,95.5,45.0,-0.5,2.0,-1.0
707500,3,95.5,2,45.0,5,5261.5,2,3,2,5261.5,5,False,95.5,45.0,-2.0,1.0,-1.0
707600,3,95.5,2,45.0,5,5261.5,2,3,2,5261.5,5,False,95.5,45.0,-1.0,1.0,0.0
707700,3,95.5,2,45.0,3,5260.5,2,3,2,5260.5,3,False,95.5,45.0,-2.0,1.0,-1.0
707800,3,96.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,96.5,46.0,-4.0,0.0,-2.0
707900,3,97.5,2,47.0,6,5265.0,2,3,2,5265.0,6,False,97.5,47.0,-8.0,-2.0,-4.0
708000,3,97.5,2,46.0,2,5263.0,2,3,2,5263.0,2,False,97.5,46.0,-5.5,0.0,-3.0
708100,3,96.5,2,46.0,5,5262.5,2,3,2,5262.5,5,False,96.5,46.0,-5.0,0.0,-2.0
708200,3,96.5,2,46.0,5,5262.5,2,3,2,5262.5,5,False,96.5,46.0,-5.5,0.0,-2.0
708300,3,96.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,96.5,46.0,-6.0,0.0,-2.0
708400,3,95.5,2,45.0,6,5261.0,2,3,2,5261.0,6,False,95.5,45.0,-1.5,0.0,-1.0
708500,3,96.5,2,46.0,6,5263.0,2,3,2,5263.0,6,False,96.5,46.0,-5.5,0.0,-2.5
708600,3,96.5,2,46.0,5,5262.5,2,3,2,5262.5,5,False,96.5,46.0,-3.5,-1.0,-2.0
708700,3,96.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,96.5,46.0,-5.0,-1.0,-2.0
708800,3,96.5,2,46.0,5,5263.5,2,3,2,5263.5,5,False,96.5,46.0,-5.0,-1.0,-2.0
708900,3,96.5,2,45.0,5,5262.5,2,3,2,5262.5,5,False,96.5,45.0,-3.0,-1.0,-1.0
709000,3,96.5,2,46.0,5,5262.5,2,3,2,5262.5,5,False,96.5,46.0,-3.0,-2.0,-2.0
709100,3,95.5,2,45.0,6,5261.0,2,3,2,5261.0,6,False,95.5,45.0,-2.5,0.0,-1.0
709200,3,94.5,2,45.0,5,5260.5,2,3,2,5260.5,5,False,94.5,45.0,-2.0,-1.0,-1.0
709300,3,94.5,2,45.0,5,5260.5,2,3,2,5260.5,5,False,94.5,45.0,-2.5,-1.0,-1.0
709400,3,94.5,2,44.0,5,5259.5,2,3,2,5259.5,5,False,94.5,44.0,-2.0,-1.0,-0.5
709500,3,94.5,2,44.0,5,5259.5,2,3,2,5259.5,5,False,94.5,44.0,0.0,-1.0,0.0
709600,3,94.5,2,45.0,5,5260.5,2,3,2,5260.5,5,False,94.5,45.0,-1.0,-1.0,-1.0
709700,3,93.5,2,44.0,5,5258.5,2,3,2,5258.5,5,False,93.5,44.0,1.0,0.0,0.0
709800,3,94.5,2,44.0,5,5259.5,2,3,2,5259.5,5,False,94.5,44.0,0.0,0.0,0.0
709900,3,92.5,2,43.0,6,5257.0,2,3,2,5257.0,6,False,92.5,43.0,1.5,1.0,1.0
710000,3,92.5,2,43.0,5,5257.5,2,3,2,5257.5,5,False,92.5,43.0,0.0,0.5,0.0
710100,3,93.5,2,44.0,5,5257.5,2,3,2,5257.5,5,False,93.5,44.0,-3.0,0.0,-2.0
710200,3,93.5,2,44.0,2,5257.0,2,3,2,5257.0,2,False,93.5,44.0,-2.5,0.0,-2.0
710300,3,93.5,2,44.0,5,5257.5,2,3,2,5257.5,5,False,93.5,44.0,-3.0,0.0,-2.0
710400,3,93.5,2,44.0,3,5259.5,2,3,2,5259.5,3,False,93.5,44.0,-5.0,0.0,-2.0
710500,2,93.0,3,43.5,5,5257.5,2,2,3,5257.5,5,False,93.0,43.5,-3.0,0.5,-1.5
