day,timestamp,symbol,buyer,seller,qty,notional,aggressor,spread_sym,spread_u,spr_bin_u,fwd_mid_5,fwd_u_5,fwd_h_5,fwd_mid_20,fwd_u_20,fwd_h_20,fwd_mid_100,fwd_u_100,fwd_h_100
2,365600,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,-1.0,8.0,0.0,2.0,7.0,0.0,-5.0,-9.0
2,366500,HYDROGEL_PACK,Mark 38,Mark 14,2,20002.0,buy_agg,16.0,6.0,tight_u,2.0,1.5,2.0,-2.0,-0.5,-2.0,-11.0,-6.5,-11.0
2,368100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,6,31536.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,-2.0,-7.0,-7.0,-13.0,-9.5,-9.5,-22.0
2,368200,VEV_4000,Mark 38,Mark 14,2,2540.0,buy_agg,21.0,5.0,tight_u,-1.0,-1.5,-2.0,-9.0,-9.0,-12.0,-10.0,-9.5,-21.0
2,370600,VEV_4000,Mark 38,Mark 14,3,3783.0,buy_agg,21.0,5.0,tight_u,0.0,0.0,0.0,3.5,3.5,1.0,1.0,1.0,-13.0
2,370700,VEV_4000,Mark 14,Mark 38,2,2482.0,sell_agg,21.0,5.0,tight_u,-1.0,-1.0,-3.0,2.0,2.0,3.0,3.0,-2.0,-16.0
2,372300,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,6,31500.0,sell_agg,6.0,6.0,tight_u,2.5,2.5,1.0,-0.5,-0.5,-3.0,-3.0,-3.0,-21.5
2,372300,VEV_4000,Mark 38,Mark 14,2,2528.0,buy_agg,21.0,6.0,tight_u,2.0,2.5,1.0,-1.0,-0.5,-3.0,-3.0,-3.0,-21.5
2,373100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31536.0,buy_agg,5.0,5.0,tight_u,-2.0,-2.0,-2.0,-2.0,-2.0,-6.0,-2.0,-2.0,-11.0
2,373800,VEV_5500,Mark 01,Mark 22,4,20.0,sell_agg,1.0,6.0,tight_u,0.0,1.5,-2.0,0.0,3.0,-11.0,0.0,-0.5,-12.0
2,373800,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,6.0,tight_u,0.0,1.5,-2.0,0.0,3.0,-11.0,0.0,-0.5,-12.0
2,373800,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,6.0,tight_u,0.0,1.5,-2.0,0.0,3.0,-11.0,0.0,-0.5,-12.0
2,376300,VEV_5400,Mark 01,Mark 22,5,65.0,sell_agg,1.0,5.0,tight_u,0.0,-3.0,-4.0,-1.0,-5.0,-5.0,-2.0,-12.0,-3.0
2,376300,VEV_5500,Mark 01,Mark 22,5,25.0,sell_agg,1.0,5.0,tight_u,0.0,-3.0,-4.0,0.0,-5.0,-5.0,-1.0,-12.0,-3.0
2,376300,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,-3.0,-4.0,0.0,-5.0,-5.0,0.0,-12.0,-3.0
2,376300,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,-3.0,-4.0,0.0,-5.0,-5.0,0.0,-12.0,-3.0
2,376700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36750.0,sell_agg,5.0,5.0,tight_u,-1.5,-1.5,-3.0,0.0,0.0,0.0,-9.0,-9.0,-2.0
2,378400,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,10,52490.0,buy_agg,2.0,2.0,tight_u,5.5,5.5,-2.0,4.5,4.5,-9.0,-8.5,-8.5,0.0
2,382200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,5,26265.0,buy_agg,5.0,5.0,tight_u,2.0,2.0,3.0,2.0,2.0,10.0,-6.0,-6.0,19.0
2,383100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31524.0,buy_agg,5.0,5.0,tight_u,1.5,1.5,4.5,-7.0,-7.0,5.0,-9.0,-9.0,6.0
2,384800,HYDROGEL_PACK,Mark 22,Mark 38,4,39912.0,sell_agg,8.0,5.0,tight_u,-1.0,-6.0,-1.0,-6.0,-8.0,-6.0,-14.0,-7.0,-14.0
2,385100,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,9,47205.0,buy_agg,1.0,1.0,tight_u,2.5,2.5,-1.0,-5.0,-5.0,-8.0,1.0,1.0,-11.5
2,385500,HYDROGEL_PACK,Mark 14,Mark 38,5,49860.0,sell_agg,16.0,5.0,tight_u,0.0,0.0,0.0,3.0,-5.0,3.0,-4.0,-2.5,-4.0
2,387500,HYDROGEL_PACK,Mark 38,Mark 14,3,29973.0,buy_agg,16.0,5.0,tight_u,-2.0,-2.0,-2.0,-6.0,-2.0,-6.0,-23.0,-6.0,-23.0
2,389000,VEV_5300,Mark 01,Mark 22,2,76.0,sell_agg,2.0,6.0,tight_u,-0.5,-0.5,-3.0,0.0,2.0,3.0,-2.0,-5.5,-16.0
2,389000,VEV_5400,Mark 01,Mark 22,2,22.0,sell_agg,1.0,6.0,tight_u,0.0,-0.5,-3.0,0.0,2.0,3.0,-1.0,-5.5,-16.0
2,389000,VEV_5500,Mark 01,Mark 22,2,8.0,sell_agg,1.0,6.0,tight_u,0.0,-0.5,-3.0,0.0,2.0,3.0,0.0,-5.5,-16.0
2,389000,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,-0.5,-3.0,0.0,2.0,3.0,0.0,-5.5,-16.0
2,389000,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,-0.5,-3.0,0.0,2.0,3.0,0.0,-5.5,-16.0
2,389600,VELVETFRUIT_EXTRACT,Mark 49,Mark 55,7,36666.0,sell_agg,3.0,3.0,tight_u,0.0,0.0,5.0,5.0,5.0,1.0,-2.0,-2.0,-5.0
2,389600,VEV_4000,Mark 38,Mark 14,3,3747.0,buy_agg,21.0,3.0,tight_u,1.0,0.0,5.0,6.0,5.0,1.0,-1.0,-2.0,-5.0
2,390200,VEV_4000,Mark 14,Mark 38,1,1229.0,sell_agg,21.0,5.0,tight_u,2.0,2.5,-5.0,5.0,5.0,3.0,-4.5,-4.5,-8.0
2,390300,VEV_5300,Mark 01,Mark 22,3,114.0,sell_agg,2.0,5.0,tight_u,1.0,2.5,-2.0,2.0,6.0,4.0,-2.0,-5.0,-5.0
2,390300,VEV_5400,Mark 01,Mark 22,3,33.0,sell_agg,1.0,5.0,tight_u,0.0,2.5,-2.0,1.0,6.0,4.0,-1.0,-5.0,-5.0
2,390300,VEV_5500,Mark 01,Mark 22,3,12.0,sell_agg,1.0,5.0,tight_u,0.0,2.5,-2.0,0.0,6.0,4.0,0.0,-5.0,-5.0
2,390300,VEV_6000,Mark 01,Mark 22,3,0.0,sell_agg,1.0,5.0,tight_u,0.0,2.5,-2.0,0.0,6.0,4.0,0.0,-5.0,-5.0
2,390300,VEV_6500,Mark 01,Mark 22,3,0.0,sell_agg,1.0,5.0,tight_u,0.0,2.5,-2.0,0.0,6.0,4.0,0.0,-5.0,-5.0
2,391600,HYDROGEL_PACK,Mark 14,Mark 38,2,19940.0,sell_agg,16.0,5.0,tight_u,3.0,1.0,3.0,-1.0,-2.0,-1.0,-2.0,-16.0,-2.0
2,391700,HYDROGEL_PACK,Mark 38,Mark 14,2,19976.0,buy_agg,16.0,5.0,tight_u,4.0,-1.0,4.0,-4.0,-4.0,-4.0,-5.0,-17.0,-5.0
2,392400,HYDROGEL_PACK,Mark 38,Mark 14,5,49950.0,buy_agg,16.0,5.0,tight_u,3.0,-2.0,3.0,-15.0,0.0,-15.0,-3.0,-19.0,-3.0
2,394100,HYDROGEL_PACK,Mark 38,Mark 14,6,59850.0,buy_agg,16.0,5.0,tight_u,0.0,4.0,0.0,12.0,0.0,12.0,14.0,-8.0,14.0
2,394300,HYDROGEL_PACK,Mark 38,Mark 14,5,49850.0,buy_agg,16.0,5.0,tight_u,6.0,0.0,6.0,15.0,0.0,15.0,23.0,-11.0,23.0
2,397300,VEV_4000,Mark 14,Mark 38,2,2452.0,sell_agg,20.0,3.0,tight_u,-3.0,-3.0,-6.0,-1.5,-3.0,4.0,-11.0,-12.5,16.0
2,398200,VEV_5400,Mark 01,Mark 22,2,20.0,sell_agg,1.0,6.0,tight_u,0.0,-2.5,0.0,0.0,1.0,16.0,-1.0,-7.5,21.0
2,398200,VEV_5500,Mark 01,Mark 22,2,8.0,sell_agg,1.0,6.0,tight_u,-1.0,-2.5,0.0,0.0,1.0,16.0,-1.0,-7.5,21.0
2,398200,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,-2.5,0.0,0.0,1.0,16.0,0.0,-7.5,21.0
2,398200,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,-2.5,0.0,0.0,1.0,16.0,0.0,-7.5,21.0
2,401000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,8,41840.0,sell_agg,5.0,5.0,tight_u,-2.5,-2.5,2.0,-5.0,-5.0,4.0,-6.0,-6.0,4.0
2,401200,HYDROGEL_PACK,Mark 14,Mark 38,5,49830.0,sell_agg,16.0,5.0,tight_u,1.0,-2.0,1.0,7.0,-2.5,7.0,5.0,-4.0,5.0
2,401500,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,7,36631.0,buy_agg,6.0,6.0,tight_u,-0.5,-0.5,3.0,-0.5,-0.5,6.0,-6.0,-6.0,1.0
2,406100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,4,20924.0,sell_agg,5.0,5.0,tight_u,-7.0,-7.0,-6.0,-8.0,-8.0,-7.0,-3.0,-3.0,-19.0
2,406300,VEV_4000,Mark 14,Mark 38,2,2440.0,sell_agg,21.0,5.0,tight_u,-4.0,-4.0,-5.0,-3.0,-3.0,-3.0,4.5,4.5,-16.0
2,407000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,4,20900.0,sell_agg,5.0,5.0,tight_u,-2.5,-2.5,5.0,-2.0,-2.0,-1.0,7.0,7.0,-3.0
2,408000,HYDROGEL_PACK,Mark 38,Mark 14,3,29973.0,buy_agg,16.0,5.0,tight_u,-5.5,-1.0,-5.5,-3.0,1.0,-3.0,-9.0,5.0,-9.0
2,409400,HYDROGEL_PACK,Mark 38,Mark 14,3,29964.0,buy_agg,16.0,2.0,tight_u,3.0,1.0,3.0,-2.0,0.5,-2.0,-17.0,6.5,-17.0
2,410100,HYDROGEL_PACK,Mark 38,Mark 14,6,59928.0,buy_agg,16.0,5.0,tight_u,-5.0,-1.0,-5.0,1.0,-4.5,1.0,-14.0,4.0,-14.0
2,410200,VEV_5400,Mark 01,Mark 22,5,45.0,sell_agg,1.0,5.0,tight_u,0.0,-2.0,-3.0,0.0,-5.0,1.0,1.0,5.0,-12.0
2,410200,VEV_5500,Mark 01,Mark 22,5,15.0,sell_agg,1.0,5.0,tight_u,0.0,-2.0,-3.0,0.0,-5.0,1.0,1.0,5.0,-12.0
2,410200,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,-2.0,-3.0,0.0,-5.0,1.0,0.0,5.0,-12.0
2,410200,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,-2.0,-3.0,0.0,-5.0,1.0,0.0,5.0,-12.0
2,413100,HYDROGEL_PACK,Mark 38,Mark 14,2,19954.0,buy_agg,16.0,5.0,tight_u,-3.0,-2.0,-3.0,-3.0,1.5,-3.0,-3.0,7.0,-3.0
2,413500,HYDROGEL_PACK,Mark 38,Mark 14,5,49870.0,buy_agg,15.0,5.0,tight_u,-1.5,2.0,-1.5,0.5,5.0,0.5,-5.5,7.0,-5.5
2,414900,VEV_5200,Mark 14,Mark 22,3,228.0,sell_agg,2.0,5.0,tight_u,-0.5,0.0,-1.0,5.0,9.0,8.0,3.5,7.0,-13.0
2,414900,VEV_5300,Mark 01,Mark 22,3,102.0,sell_agg,2.0,5.0,tight_u,0.0,0.0,-1.0,3.0,9.0,8.0,2.0,7.0,-13.0
2,414900,VEV_5400,Mark 01,Mark 22,3,27.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-1.0,1.5,9.0,8.0,1.0,7.0,-13.0
2,414900,VEV_5500,Mark 01,Mark 22,3,9.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-1.0,1.0,9.0,8.0,1.0,7.0,-13.0
2,414900,VEV_6000,Mark 01,Mark 22,3,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-1.0,0.0,9.0,8.0,0.0,7.0,-13.0
2,414900,VEV_6500,Mark 01,Mark 22,3,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-1.0,0.0,9.0,8.0,0.0,7.0,-13.0
2,415400,HYDROGEL_PACK,Mark 38,Mark 14,6,59856.0,buy_agg,16.0,5.0,tight_u,0.0,1.5,0.0,6.0,7.0,6.0,-6.5,10.0,-6.5
2,415500,VEV_5400,Mark 01,Mark 22,4,36.0,sell_agg,2.0,5.0,tight_u,0.0,-0.5,0.0,0.5,5.0,10.0,1.5,9.0,-9.0
2,415500,VEV_5500,Mark 01,Mark 22,4,12.0,sell_agg,1.0,5.0,tight_u,0.0,-0.5,0.0,1.0,5.0,10.0,1.0,9.0,-9.0
2,415500,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,-0.5,0.0,0.0,5.0,10.0,0.0,9.0,-9.0
2,415500,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,-0.5,0.0,0.0,5.0,10.0,0.0,9.0,-9.0
2,416600,HYDROGEL_PACK,Mark 38,Mark 14,4,39924.0,buy_agg,16.0,3.0,tight_u,3.0,0.0,3.0,-7.0,-4.0,-7.0,-11.0,2.0,-11.0
2,419300,VEV_4000,Mark 14,Mark 38,1,1221.0,sell_agg,21.0,5.0,tight_u,1.0,1.0,3.0,-1.5,-1.5,10.0,3.0,3.0,-2.0
2,420200,HYDROGEL_PACK,Mark 38,Mark 14,4,39900.0,buy_agg,16.0,5.0,tight_u,4.0,-2.5,4.0,4.0,-3.0,4.0,-1.0,3.5,-1.0
2,421100,HYDROGEL_PACK,Mark 14,Mark 38,5,49805.0,sell_agg,16.0,5.0,tight_u,1.0,-1.0,1.0,-3.0,1.0,-3.0,-3.0,4.0,-3.0
2,421400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31398.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,-4.0,1.0,1.0,-12.0,4.0,4.0,-6.0
2,422200,HYDROGEL_PACK,Mark 14,Mark 38,2,19926.0,sell_agg,16.0,5.0,tight_u,-1.0,2.0,-1.0,-14.0,4.5,-14.0,-12.0,4.0,-12.0
2,423800,HYDROGEL_PACK,Mark 38,Mark 14,3,29907.0,buy_agg,16.0,5.0,tight_u,-7.0,0.5,-7.0,-2.0,5.0,-2.0,-1.0,6.0,-1.0
2,423800,VEV_5200,Mark 14,Mark 22,5,395.0,sell_agg,2.0,5.0,tight_u,0.5,0.5,-7.0,2.5,5.0,-2.0,3.5,6.0,-1.0
2,423800,VEV_5300,Mark 01,Mark 22,5,180.0,sell_agg,2.0,5.0,tight_u,0.0,0.5,-7.0,1.0,5.0,-2.0,2.0,6.0,-1.0
2,423800,VEV_5400,Mark 01,Mark 22,5,50.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-7.0,0.5,5.0,-2.0,1.0,6.0,-1.0
2,423800,VEV_5500,Mark 14,Mark 22,5,20.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-7.0,0.0,5.0,-2.0,0.0,6.0,-1.0
2,423800,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-7.0,0.0,5.0,-2.0,0.0,6.0,-1.0
2,423800,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-7.0,0.0,5.0,-2.0,0.0,6.0,-1.0
2,424400,VEV_4000,Mark 38,Mark 14,2,2488.0,buy_agg,21.0,2.0,tight_u,0.0,1.5,2.0,1.0,2.5,3.0,6.0,7.5,10.0
2,424600,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,6,31392.0,buy_agg,2.0,2.0,tight_u,4.5,4.5,7.0,6.5,6.5,10.0,7.5,7.5,12.0
2,425300,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,3,15714.0,buy_agg,5.0,5.0,tight_u,2.0,2.0,-2.0,2.5,2.5,1.0,5.0,5.0,9.0
2,427400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,5,26205.0,buy_agg,5.0,5.0,tight_u,-2.0,-2.0,1.0,-3.0,-3.0,-2.0,-2.0,-2.0,5.0
2,428400,VEV_4000,Mark 38,Mark 14,1,1248.0,buy_agg,21.0,5.0,tight_u,-3.0,-3.0,2.5,1.0,1.0,3.0,3.0,3.0,10.0
2,429500,HYDROGEL_PACK,Mark 38,Mark 14,3,29904.0,buy_agg,16.0,5.0,tight_u,1.0,1.0,1.0,5.0,-0.5,5.0,13.0,2.5,13.0
2,430200,HYDROGEL_PACK,Mark 38,Mark 14,4,39896.0,buy_agg,16.0,6.0,tight_u,2.0,1.5,2.0,-7.0,-2.5,-7.0,-2.0,0.5,-2.0
2,430700,HYDROGEL_PACK,Mark 38,Mark 14,4,39904.0,buy_agg,16.0,5.0,tight_u,-1.0,-3.0,-1.0,-11.0,0.0,-11.0,0.0,0.0,0.0
2,432100,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,8,41864.0,sell_agg,5.0,5.0,tight_u,2.0,2.0,-0.5,3.0,3.0,6.5,3.0,3.0,2.5
2,433000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,4,20952.0,sell_agg,5.0,5.0,tight_u,-2.0,-2.0,2.0,-2.0,-2.0,14.0,-5.0,-5.0,0.0
2,433100,VEV_5200,Mark 14,Mark 22,2,166.0,sell_agg,2.0,6.0,tight_u,-0.5,-0.5,4.0,-0.5,-1.5,14.0,-3.0,-4.5,1.0
2,433100,VEV_5300,Mark 01,Mark 22,2,76.0,sell_agg,2.0,6.0,tight_u,0.0,-0.5,4.0,-1.0,-1.5,14.0,-2.0,-4.5,1.0
2,433100,VEV_5400,Mark 01,Mark 22,2,22.0,sell_agg,1.0,6.0,tight_u,0.0,-0.5,4.0,0.0,-1.5,14.0,-1.0,-4.5,1.0
2,433100,VEV_5500,Mark 01,Mark 22,2,8.0,sell_agg,1.0,6.0,tight_u,0.0,-0.5,4.0,0.0,-1.5,14.0,-1.0,-4.5,1.0
2,433100,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,-0.5,4.0,0.0,-1.5,14.0,0.0,-4.5,1.0
2,433100,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,-0.5,4.0,0.0,-1.5,14.0,0.0,-4.5,1.0
2,433900,HYDROGEL_PACK,Mark 38,Mark 14,4,39880.0,buy_agg,16.0,5.0,tight_u,2.0,1.0,2.0,8.0,2.5,8.0,2.0,1.0,2.0
2,436100,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,5,26210.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,-3.0,-1.0,-1.0,-5.0,9.0,9.0,-8.5
2,436200,HYDROGEL_PACK,Mark 14,Mark 38,2,19936.0,sell_agg,16.0,6.0,tight_u,-4.0,-1.5,-4.0,-7.0,-1.0,-7.0,-11.0,9.5,-11.0
2,438300,VEV_4000,Mark 14,Mark 38,3,3690.0,sell_agg,21.0,2.0,tight_u,0.0,1.5,4.0,-2.0,-0.5,-4.0,6.0,7.5,3.0
2,438500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31446.0,buy_agg,5.0,5.0,tight_u,1.5,1.5,-2.0,-1.0,-1.0,-5.5,11.0,11.0,7.0
2,438900,VEV_4000,Mark 38,Mark 14,3,3747.0,buy_agg,21.0,5.0,tight_u,0.0,1.0,-2.0,-1.0,-1.0,-6.0,9.5,7.5,8.0
2,441300,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,5,26175.0,sell_agg,5.0,5.0,tight_u,1.5,1.5,-1.0,-2.0,-2.0,-9.0,3.0,3.0,13.0
2,443400,HYDROGEL_PACK,Mark 38,Mark 14,4,39876.0,buy_agg,16.0,5.0,tight_u,3.0,3.0,3.0,6.0,11.0,6.0,4.0,1.0,4.0
2,443600,VEV_5200,Mark 14,Mark 22,4,328.0,sell_agg,2.0,5.0,tight_u,0.5,1.5,2.0,7.0,11.5,7.0,0.5,1.0,2.0
2,443600,VEV_5400,Mark 01,Mark 22,4,44.0,sell_agg,1.0,5.0,tight_u,0.0,1.5,2.0,1.5,11.5,7.0,0.0,1.0,2.0
2,443600,VEV_5500,Mark 01,Mark 22,4,16.0,sell_agg,1.0,5.0,tight_u,0.0,1.5,2.0,0.0,11.5,7.0,0.0,1.0,2.0
2,443600,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,1.5,2.0,0.0,11.5,7.0,0.0,1.0,2.0
2,443600,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,1.5,2.0,0.0,11.5,7.0,0.0,1.0,2.0
2,444200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,6,31464.0,buy_agg,5.0,5.0,tight_u,-0.5,-0.5,5.0,8.0,8.0,1.0,-3.5,-3.5,-3.0
2,445300,HYDROGEL_PACK,Mark 38,Mark 14,2,19948.0,buy_agg,16.0,5.0,tight_u,4.0,2.0,4.0,5.0,0.0,5.0,-14.0,-9.0,-14.0
2,448600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,7,36764.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,5.0,-5.0,-5.0,-6.0,-8.0,-8.0,-28.0
2,448900,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,9,47223.0,buy_agg,2.0,2.0,tight_u,4.5,4.5,12.0,-1.5,-1.5,-3.0,-5.5,-5.5,-25.0
2,449000,HYDROGEL_PACK,Mark 14,Mark 38,6,59874.0,sell_agg,16.0,6.0,tight_u,8.0,0.5,8.0,-8.5,-3.5,-8.5,-30.0,-7.0,-30.0
2,449500,VEV_4000,Mark 14,Mark 38,2,2476.0,sell_agg,21.0,5.0,tight_u,1.0,1.0,-9.0,-9.0,-9.0,-22.0,-7.0,-7.0,-35.0
2,450900,HYDROGEL_PACK,Mark 38,Mark 14,6,59928.0,buy_agg,16.0,5.0,tight_u,-2.0,-5.0,-2.0,-15.0,-7.0,-15.0,-5.0,-7.5,-5.0
2,452000,HYDROGEL_PACK,Mark 14,Mark 38,3,29895.0,sell_agg,16.0,5.0,tight_u,-3.0,0.0,-3.0,-10.0,-3.0,-10.0,7.0,-5.0,7.0
2,452800,HYDROGEL_PACK,Mark 38,Mark 14,4,39896.0,buy_agg,16.0,5.0,tight_u,0.0,-3.0,0.0,-7.0,-4.0,-7.0,17.0,-2.0,17.0
2,453000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,3,15720.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,3.0,-3.0,-3.0,-6.0,0.0,0.0,23.0
2,453800,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36659.0,sell_agg,5.0,5.0,tight_u,-2.5,-2.5,-4.0,0.0,0.0,-9.0,-1.0,-1.0,25.0
2,454700,VEV_4000,Mark 38,Mark 14,1,1247.0,buy_agg,21.0,5.0,tight_u,1.0,1.0,-4.0,1.5,1.5,-3.0,2.0,0.5,28.0
2,456200,VEV_5200,Mark 14,Mark 22,2,164.0,sell_agg,2.0,5.0,tight_u,0.0,0.5,-2.0,1.5,3.0,1.0,-2.5,-3.0,31.0
2,456200,VEV_5400,Mark 01,Mark 22,2,22.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-2.0,0.0,3.0,1.0,-1.0,-3.0,31.0
2,456200,VEV_5500,Mark 01,Mark 22,2,8.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-2.0,0.0,3.0,1.0,-1.0,-3.0,31.0
2,456200,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-2.0,0.0,3.0,1.0,0.0,-3.0,31.0
2,456200,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-2.0,0.0,3.0,1.0,0.0,-3.0,31.0
2,457600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,3,15726.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,0.0,2.0,2.0,3.0,-6.5,-6.5,36.0
2,460100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,4,20940.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,5.0,-1.0,-1.0,12.0,-1.0,-1.0,18.0
2,461200,VEV_5300,Mark 14,Mark 22,3,111.0,sell_agg,1.0,5.0,tight_u,0.5,3.0,4.0,1.0,4.5,13.0,-0.5,-1.0,9.0
2,461200,VEV_5400,Mark 01,Mark 22,3,30.0,sell_agg,2.0,5.0,tight_u,0.5,3.0,4.0,0.5,4.5,13.0,-0.5,-1.0,9.0
2,461200,VEV_5500,Mark 01,Mark 22,3,9.0,sell_agg,1.0,5.0,tight_u,1.0,3.0,4.0,1.0,4.5,13.0,0.0,-1.0,9.0
2,461200,VEV_6000,Mark 01,Mark 22,3,0.0,sell_agg,1.0,5.0,tight_u,0.0,3.0,4.0,0.0,4.5,13.0,0.0,-1.0,9.0
2,461200,VEV_6500,Mark 01,Mark 22,3,0.0,sell_agg,1.0,5.0,tight_u,0.0,3.0,4.0,0.0,4.5,13.0,0.0,-1.0,9.0
2,463600,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,11,57618.0,buy_agg,1.0,1.0,tight_u,0.5,0.5,-4.0,3.0,3.0,-3.0,-3.0,-3.0,-13.0
2,464700,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,5,26190.0,buy_agg,2.0,2.0,tight_u,0.5,0.5,0.0,-2.5,-2.5,3.5,-0.5,-0.5,-5.0
2,466000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,3,15702.0,sell_agg,5.0,5.0,tight_u,-4.0,-4.0,-4.0,-3.0,-3.0,-1.0,9.0,9.0,-4.0
2,466400,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,14,73262.0,buy_agg,1.0,1.0,tight_u,3.0,3.0,2.0,4.0,4.0,-2.0,12.0,12.0,-1.0
2,468600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,4,20956.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,-2.0,1.5,1.5,2.0,10.0,10.0,7.0
2,472900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31428.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,-4.0,4.0,4.0,4.0,13.5,13.5,27.0
2,473000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,4,20952.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,-2.0,5.0,5.0,5.0,13.0,13.0,30.0
2,473800,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,3,15717.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,10.0,7.0,7.0,12.0,8.0,8.0,27.0
2,474000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,5,26190.0,buy_agg,6.0,6.0,tight_u,0.5,0.5,4.0,10.5,10.5,8.0,9.5,9.5,25.0
